YYYYMMSOON,품목코드 ,품목명,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
202011상순,214.0,상추,2.0,청,상품,g,100.0,760.0,0.0,1264.0,1219.0,850.0
202011상순,214.0,상추,2.0,청,상품,g,100.0,760.0,0.0,1264.0,1219.0,850.0
202011상순,214.0,상추,2.0,청,상품,g,100.0,760.0,0.0,1264.0,1219.0,850.0
202011상순,214.0,상추,2.0,청,상품,g,100.0,760.0,0.0,1264.0,1219.0,850.0
202011상순,214.0,상추,2.0,청,상품,g,100.0,760.0,0.0,1264.0,1219.0,850.0
202011상순,214.0,상추,2.0,청,상품,g,100.0,760.0,0.0,1264.0,1219.0,850.0
202011상순,214.0,상추,2.0,청,상품,g,100.0,760.0,0.0,1264.0,1219.0,850.0
202011상순,214.0,상추,2.0,청,상품,g,100.0,760.0,0.0,1264.0,1219.0,850.0
202011상순,214.0,상추,2.0,청,상품,g,100.0,760.0,0.0,1264.0,1219.0,850.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011중순,214.0,상추,2.0,청,상품,g,100.0,723.0,0.0,965.0,1047.0,864.0
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202011하순,214.0,상추,2.0,청,상품,g,100.0,690.0,0.0,834.0,965.0,807.333333333333
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012상순,214.0,상추,2.0,청,상품,g,100.0,705.0,0.0,760.0,974.0,806.666666666666
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012중순,214.0,상추,2.0,청,상품,g,100.0,835.0,0.0,723.0,947.0,780.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202012하순,214.0,상추,2.0,청,상품,g,100.0,920.0,0.0,690.0,970.0,832.0
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101상순,214.0,상추,2.0,청,상품,g,100.0,1094.0,0.0,705.0,1127.0,942.333333333333
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101중순,214.0,상추,2.0,청,상품,g,100.0,1221.0,0.0,835.0,1316.0,935.666666666666
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202101하순,214.0,상추,2.0,청,상품,g,100.0,1214.0,0.0,920.0,1377.0,888.0
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102상순,214.0,상추,2.0,청,상품,g,100.0,1191.0,0.0,1094.0,1143.0,911.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102중순,214.0,상추,2.0,청,상품,g,100.0,1139.0,0.0,1221.0,932.0,864.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202102하순,214.0,상추,2.0,청,상품,g,100.0,1048.0,0.0,1214.0,851.0,767.333333333333
202103상순,214.0,상추,2.0,청,상품,g,100.0,885.0,0.0,1191.0,811.0,679.666666666666
202103상순,214.0,상추,2.0,청,상품,g,100.0,885.0,0.0,1191.0,811.0,679.666666666666
202103상순,214.0,상추,2.0,청,상품,g,100.0,885.0,0.0,1191.0,811.0,679.666666666666
202103상순,214.0,상추,2.0,청,상품,g,100.0,885.0,0.0,1191.0,811.0,679.666666666666
