YYYYMMSOON,품목코드 ,품목명,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,original_month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,품목(품종)명,단수
202003하순,411.0,사과,5.0,후지,상품,개,10.0,19988.0,,20120.0,24797.0,21319.3333333333,2020,하순,2020-03-21,사과-후지,1,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202003하순,411.0,사과,5.0,후지,상품,개,10.0,19988.0,,20120.0,24797.0,21319.3333333333,2020,하순,2020-03-21,사과-후지,1,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202003하순,411.0,사과,5.0,후지,상품,개,10.0,19988.0,,20120.0,24797.0,21319.3333333333,2020,하순,2020-03-21,사과-후지,1,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004상순,411.0,사과,5.0,후지,상품,개,10.0,20251.0,,19667.0,24550.0,20676.6666666666,2020,상순,2020-04-01,사과-후지,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004중순,411.0,사과,5.0,후지,상품,개,10.0,20484.0,,19802.0,24522.0,20936.3333333333,2020,중순,2020-04-11,사과-후지,1,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,1,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,1,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,1,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,1,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,1,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202004하순,411.0,사과,5.0,후지,상품,개,10.0,20518.0,,19988.0,25049.0,21238.3333333333,2020,하순,2020-04-21,사과-후지,2,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005상순,411.0,사과,5.0,후지,상품,개,10.0,20940.0,,20251.0,24884.0,21508.3333333333,2020,상순,2020-05-01,사과-후지,2,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
202005중순,411.0,사과,5.0,후지,상품,개,10.0,21526.0,,20484.0,24801.0,21448.6666666666,2020,중순,2020-05-11,사과-후지,2,11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,사과(후지),
