시점,품목명,품종명,등급,거래단위,평년 평균가격(원),평균가격(원),거래금액(도매),거래금액(산지)
202003중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,74812.5,0.0,0.0
202003하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,74500.0,0.0,0.0
202004상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,74500.0,0.0,0.0
202004중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,74800.0,0.0,0.0
202004하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,75643.0,0.0,0.0
202005상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,76250.0,0.0,0.0
202005중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,80187.5,0.0,0.0
202005하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,81200.0,0.0,0.0
202006상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,81025.0,0.0,0.0
202006중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,81671.5,0.0,0.0
202006하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,85833.0,0.0,0.0
202007상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,88139.66666666667,0.0,0.0
202007중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,106408.0,0.0,0.0
202007하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,127622.5,0.0,0.0
202008상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,135600.0,0.0,0.0
202008중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,135614.5,0.0,0.0
202008하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136485.5,0.0,0.0
202009상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136800.0,0.0,0.0
202009중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136800.0,0.0,0.0
202009하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136685.5,0.0,0.0
202010상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202010중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202010하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202011상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202011중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202011하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202012상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202012중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202012하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202101상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202101중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202101하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,136600.0,0.0,0.0
202102상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,140437.5,0.0,0.0
202102중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,143300.0,0.0,0.0
202102하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,143800.0,0.0,0.0
202103상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,143600.0,0.0,0.0
202103중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,145000.0,0.0,0.0
202103하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,145937.5,0.0,0.0
202104상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,146214.5,0.0,0.0
202104중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,147314.5,0.0,0.0
202104하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,155350.0,0.0,0.0
202105상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,153400.0,0.0,0.0
202105중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,151143.0,0.0,0.0
202105하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,149085.5,0.0,0.0
202106상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,148250.0,0.0,0.0
202106중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,146500.0,0.0,0.0
202106하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,145395.75,0.0,0.0
202107상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,145617.75,0.0,0.0
202107중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,162207.0,0.0,0.0
202107하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,162450.0,0.0,0.0
202108상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,162985.5,0.0,0.0
202108중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,161457.5,0.0,0.0
202108하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,161100.0,0.0,0.0
202109상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,158750.0,0.0,0.0
202109중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,158000.0,0.0,0.0
202109하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,158000.0,0.0,0.0
202110상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,158000.0,0.0,0.0
202110중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,158085.5,0.0,0.0
202110하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,158100.0,0.0,0.0
202111상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,159600.0,0.0,0.0
202111중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,167200.0,0.0,0.0
202111하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,169100.0,0.0,0.0
202112상순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,169100.0,0.0,0.0
202112중순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,169100.0,0.0,0.0
202112하순,깐마늘(국산),깐마늘(국산),상품,20 kg,0.0,168033.5,0.0,0.0
201801상순,상추,청,상품,100 g,1034.66666666666,940.0,0.0,0.0
201801중순,상추,청,상품,100 g,921.666666666666,981.0,0.0,0.0
201801하순,상추,청,상품,100 g,850.0,983.0,0.0,0.0
201802상순,상추,청,상품,100 g,850.0,1009.0,0.0,0.0
201802중순,상추,청,상품,100 g,844.666666666666,1022.0,0.0,0.0
201802하순,상추,청,상품,100 g,727.0,918.0,0.0,0.0
201803상순,상추,청,상품,100 g,629.666666666666,670.0,0.0,0.0
201803중순,상추,청,상품,100 g,606.333333333333,627.0,0.0,0.0
201803하순,상추,청,상품,100 g,580.666666666666,623.0,0.0,0.0
201804상순,상추,청,상품,100 g,593.0,689.0,0.0,0.0
201804중순,상추,청,상품,100 g,617.0,676.0,0.0,0.0
201804하순,상추,청,상품,100 g,607.333333333333,711.0,0.0,0.0
201805상순,상추,청,상품,100 g,611.333333333333,707.0,0.0,0.0
201805중순,상추,청,상품,100 g,640.0,672.0,0.0,0.0
201805하순,상추,청,상품,100 g,610.333333333333,698.0,0.0,0.0
201806상순,상추,청,상품,100 g,607.666666666666,741.0,0.0,0.0
201806중순,상추,청,상품,100 g,622.333333333333,699.0,0.0,0.0
201806하순,상추,청,상품,100 g,631.333333333333,664.0,0.0,0.0
201807상순,상추,청,상품,100 g,673.666666666666,700.0,0.0,0.0
201807중순,상추,청,상품,100 g,956.333333333333,1046.0,0.0,0.0
201807하순,상추,청,상품,100 g,1141.66666666666,977.0,0.0,0.0
201808상순,상추,청,상품,100 g,1162.66666666666,969.0,0.0,0.0
201808중순,상추,청,상품,100 g,1157.66666666666,1223.0,0.0,0.0
201808하순,상추,청,상품,100 g,1162.33333333333,1556.0,0.0,0.0
201809상순,상추,청,상품,100 g,1239.33333333333,1908.0,0.0,0.0
201809중순,상추,청,상품,100 g,1181.33333333333,2071.0,0.0,0.0
201809하순,상추,청,상품,100 g,958.333333333333,1634.0,0.0,0.0
201810상순,상추,청,상품,100 g,842.0,1410.0,0.0,0.0
201810중순,상추,청,상품,100 g,810.666666666666,1037.0,0.0,0.0
201810하순,상추,청,상품,100 g,814.333333333333,935.0,0.0,0.0
201811상순,상추,청,상품,100 g,761.0,831.0,0.0,0.0
201811중순,상추,청,상품,100 g,778.0,759.0,0.0,0.0
201811하순,상추,청,상품,100 g,777.666666666666,744.0,0.0,0.0
201812상순,상추,청,상품,100 g,724.333333333333,721.0,0.0,0.0
201812중순,상추,청,상품,100 g,748.666666666666,711.0,0.0,0.0
201812하순,상추,청,상품,100 g,905.666666666666,730.0,0.0,0.0
201901상순,상추,청,상품,100 g,974.333333333333,760.0,0.0,0.0
201901중순,상추,청,상품,100 g,904.666666666666,772.0,0.0,0.0
201901하순,상추,청,상품,100 g,853.666666666666,761.0,0.0,0.0
201902상순,상추,청,상품,100 g,871.0,767.0,0.0,0.0
201902중순,상추,청,상품,100 g,857.666666666666,736.0,0.0,0.0
201902하순,상추,청,상품,100 g,752.0,709.0,0.0,0.0
201903상순,상추,청,상품,100 g,638.666666666666,710.0,0.0,0.0
201903중순,상추,청,상품,100 g,614.333333333333,716.0,0.0,0.0
201903하순,상추,청,상품,100 g,595.333333333333,715.0,0.0,0.0
201904상순,상추,청,상품,100 g,612.666666666666,723.0,0.0,0.0
201904중순,상추,청,상품,100 g,617.0,739.0,0.0,0.0
201904하순,상추,청,상품,100 g,614.0,715.0,0.0,0.0
201905상순,상추,청,상품,100 g,629.333333333333,767.0,0.0,0.0
201905중순,상추,청,상품,100 g,661.333333333333,861.0,0.0,0.0
201905하순,상추,청,상품,100 g,638.333333333333,803.0,0.0,0.0
201906상순,상추,청,상품,100 g,628.666666666666,766.0,0.0,0.0
201906중순,상추,청,상품,100 g,644.0,708.0,0.0,0.0
201906하순,상추,청,상품,100 g,643.333333333333,726.0,0.0,0.0
201907상순,상추,청,상품,100 g,684.333333333333,800.0,0.0,0.0
201907중순,상추,청,상품,100 g,985.666666666666,929.0,0.0,0.0
201907하순,상추,청,상품,100 g,997.0,950.0,0.0,0.0
201908상순,상추,청,상품,100 g,1035.66666666666,1549.0,0.0,0.0
201908중순,상추,청,상품,100 g,1156.66666666666,1675.0,0.0,0.0
201908하순,상추,청,상품,100 g,1296.0,1339.0,0.0,0.0
201909상순,상추,청,상품,100 g,1417.0,1225.0,0.0,0.0
201909중순,상추,청,상품,100 g,1305.0,1339.0,0.0,0.0
201909하순,상추,청,상품,100 g,1004.66666666666,1518.0,0.0,0.0
201910상순,상추,청,상품,100 g,902.666666666666,1469.0,0.0,0.0
201910중순,상추,청,상품,100 g,837.666666666666,1689.0,0.0,0.0
201910하순,상추,청,상품,100 g,797.0,1530.0,0.0,0.0
201911상순,상추,청,상품,100 g,746.0,1219.0,0.0,0.0
201911중순,상추,청,상품,100 g,765.0,1047.0,0.0,0.0
201911하순,상추,청,상품,100 g,768.666666666666,965.0,0.0,0.0
201912상순,상추,청,상품,100 g,713.0,974.0,0.0,0.0
201912중순,상추,청,상품,100 g,751.333333333333,947.0,0.0,0.0
201912하순,상추,청,상품,100 g,909.333333333333,970.0,0.0,0.0
202001상순,상추,청,상품,100 g,983.0,1127.0,0.0,0.0
202001중순,상추,청,상품,100 g,935.666666666666,1316.0,0.0,0.0
202001하순,상추,청,상품,100 g,888.0,1377.0,0.0,0.0
202002상순,상추,청,상품,100 g,911.333333333333,1143.0,0.0,0.0
202002중순,상추,청,상품,100 g,876.666666666666,932.0,0.0,0.0
202002하순,상추,청,상품,100 g,764.0,851.0,0.0,0.0
202003상순,상추,청,상품,100 g,679.666666666666,811.0,0.0,0.0
202003중순,상추,청,상품,100 g,653.0,796.0,0.0,0.0
202003하순,상추,청,상품,100 g,638.0,786.0,0.0,0.0
202004상순,상추,청,상품,100 g,644.333333333333,713.0,0.0,0.0
202004중순,상추,청,상품,100 g,639.0,695.0,0.0,0.0
202004하순,상추,청,상품,100 g,648.666666666666,693.0,0.0,0.0
202005상순,상추,청,상품,100 g,663.666666666666,689.0,0.0,0.0
202005중순,상추,청,상품,100 g,665.666666666666,691.0,0.0,0.0
202005하순,상추,청,상품,100 g,644.333333333333,726.0,0.0,0.0
202006상순,상추,청,상품,100 g,650.333333333333,754.0,0.0,0.0
202006중순,상추,청,상품,100 g,646.666666666666,799.0,0.0,0.0
202006하순,상추,청,상품,100 g,643.333333333333,1078.0,0.0,0.0
202007상순,상추,청,상품,100 g,716.666666666666,1209.0,0.0,0.0
202007중순,상추,청,상품,100 g,1051.66666666666,1348.0,0.0,0.0
202007하순,상추,청,상품,100 g,1036.33333333333,1360.0,0.0,0.0
202008상순,상추,청,상품,100 g,1229.0,1632.0,0.0,0.0
202008중순,상추,청,상품,100 g,1342.0,2203.0,0.0,0.0
202008하순,상추,청,상품,100 g,1319.66666666666,2164.0,0.0,0.0
202009상순,상추,청,상품,100 g,1359.66666666666,1533.0,0.0,0.0
202009중순,상추,청,상품,100 g,1318.33333333333,1584.0,0.0,0.0
202009하순,상추,청,상품,100 g,1197.33333333333,1530.0,0.0,0.0
202010상순,상추,청,상품,100 g,1106.66666666666,1264.0,0.0,0.0
202010중순,상추,청,상품,100 g,1091.33333333333,965.0,0.0,0.0
202010하순,상추,청,상품,100 g,978.0,834.0,0.0,0.0
202011상순,상추,청,상품,100 g,850.0,760.0,0.0,0.0
202011중순,상추,청,상품,100 g,864.0,723.0,0.0,0.0
202011하순,상추,청,상품,100 g,807.333333333333,690.0,0.0,0.0
202012상순,상추,청,상품,100 g,806.666666666666,705.0,0.0,0.0
202012중순,상추,청,상품,100 g,780.0,835.0,0.0,0.0
202012하순,상추,청,상품,100 g,832.0,920.0,0.0,0.0
202101상순,상추,청,상품,100 g,942.333333333333,1094.0,0.0,0.0
202101중순,상추,청,상품,100 g,935.666666666666,1221.0,0.0,0.0
202101하순,상추,청,상품,100 g,888.0,1214.0,0.0,0.0
202102상순,상추,청,상품,100 g,911.333333333333,1191.0,0.0,0.0
202102중순,상추,청,상품,100 g,864.333333333333,1139.0,0.0,0.0
202102하순,상추,청,상품,100 g,767.333333333333,1048.0,0.0,0.0
202103상순,상추,청,상품,100 g,679.666666666666,885.0,0.0,0.0
202103중순,상추,청,상품,100 g,685.333333333333,887.0,0.0,0.0
202103하순,상추,청,상품,100 g,682.0,896.0,0.0,0.0
202104상순,상추,청,상품,100 g,691.666666666666,869.0,0.0,0.0
202104중순,상추,청,상품,100 g,668.333333333333,880.0,0.0,0.0
202104하순,상추,청,상품,100 g,664.0,888.0,0.0,0.0
202105상순,상추,청,상품,100 g,671.333333333333,861.0,0.0,0.0
202105중순,상추,청,상품,100 g,682.0,865.0,0.0,0.0
202105하순,상추,청,상품,100 g,687.666666666666,892.0,0.0,0.0
202106상순,상추,청,상품,100 g,701.0,1010.0,0.0,0.0
202106중순,상추,청,상품,100 g,677.0,1026.0,0.0,0.0
202106하순,상추,청,상품,100 g,682.333333333333,1056.0,0.0,0.0
202107상순,상추,청,상품,100 g,763.333333333333,1092.0,0.0,0.0
202107중순,상추,청,상품,100 g,1191.33333333333,1214.0,0.0,0.0
202107하순,상추,청,상품,100 g,1173.0,1573.0,0.0,0.0
202108상순,상추,청,상품,100 g,1398.33333333333,1607.0,0.0,0.0
202108중순,상추,청,상품,100 g,1522.0,1714.0,0.0,0.0
202108하순,상추,청,상품,100 g,1511.0,1849.0,0.0,0.0
202109상순,상추,청,상품,100 g,1462.33333333333,2204.0,0.0,0.0
202109중순,상추,청,상품,100 g,1417.0,2403.0,0.0,0.0
202109하순,상추,청,상품,100 g,1393.33333333333,2043.0,0.0,0.0
202110상순,상추,청,상품,100 g,1262.0,1228.0,0.0,0.0
202110중순,상추,청,상품,100 g,1167.66666666666,1365.0,0.0,0.0
202110하순,상추,청,상품,100 g,1016.66666666666,2072.0,0.0,0.0
202111상순,상추,청,상품,100 g,868.666666666666,1734.0,0.0,0.0
202111중순,상추,청,상품,100 g,843.0,1208.0,0.0,0.0
202111하순,상추,청,상품,100 g,762.666666666666,1062.0,0.0,0.0
202112상순,상추,청,상품,100 g,717.0,946.0,0.0,0.0
202112중순,상추,청,상품,100 g,742.666666666666,931.0,0.0,0.0
202112하순,상추,청,상품,100 g,815.333333333333,988.0,0.0,0.0
201801상순,배추,배추,상,10키로망대,6071.72619047619,5419.85714285714,4423.59033099913,0.0
201801중순,배추,배추,상,10키로망대,5938.14351851851,5319.33333333333,4787.82018823491,0.0
201801하순,배추,배추,상,10키로망대,6245.35185185184,6734.77777777777,4512.073891952949,0.0
201802상순,배추,배추,상,10키로망대,6413.72023809523,8942.22222222222,7177.06917403376,0.0
201802중순,배추,배추,상,10키로망대,7099.14682539682,7247.16666666666,5048.52079462626,0.0
201802하순,배추,배추,상,10키로망대,7303.74603174603,7890.71428571428,4814.8054860793,0.0
201803상순,배추,배추,상,10키로망대,7526.08333333333,8168.22222222222,5030.379882394171,0.0
201803중순,배추,배추,상,10키로망대,7194.05092592592,7796.625,5331.273009106761,0.0
201803하순,배추,배추,상,10키로망대,6674.0037037037,7996.1,5801.372454371111,0.0
201804상순,배추,배추,상,10키로망대,6520.00925925926,7503.375,5076.41856489911,0.0
201804중순,배추,배추,상,10키로망대,6365.14814814814,7082.22222222222,5092.71395432805,0.0
201804하순,배추,배추,상,10키로망대,6845.54629629629,6637.25,4478.70916910574,0.0
201805상순,배추,배추,상,10키로망대,5822.19444444444,5589.44444444444,3722.53758226872,0.0
201805중순,배추,배추,상,10키로망대,6993.99074074074,4656.75,3302.21733403084,0.0
201805하순,배추,배추,상,10키로망대,5554.24074074074,3770.7,2845.5884411278903,0.0
201806상순,배추,배추,상,10키로망대,4441.91203703703,3345.125,2491.96167911069,0.0
201806중순,배추,배추,상,10키로망대,4604.60185185185,4073.44444444444,3485.46634176969,0.0
201806하순,배추,배추,상,10키로망대,4714.04629629629,4684.0,4182.4639914505005,0.0
201807상순,배추,배추,상,10키로망대,5034.54166666666,5479.25,4219.15975028511,0.0
201807중순,배추,배추,상,10키로망대,6220.87962962963,7957.0,6451.524009224059,0.0
201807하순,배추,배추,상,10키로망대,6986.08148148148,11236.3333333333,7805.419557414911,0.0
201808상순,배추,배추,상,10키로망대,8457.11309523809,10779.125,8874.29091144391,0.0
201808중순,배추,배추,상,10키로망대,10555.0324074074,16234.625,11079.9099691467,0.0
201808하순,배추,배추,상,10키로망대,11641.4629629629,17582.9,11626.722794561,0.0
201809상순,배추,배추,상,10키로망대,11337.4583333333,10922.25,8616.10510128706,0.0
201809중순,배추,배추,상,10키로망대,10195.5343915343,9809.88888888888,8634.34689644446,0.0
201809하순,배추,배추,상,10키로망대,8667.19576719576,7212.4,5985.392903434859,0.0
201810상순,배추,배추,상,10키로망대,7084.73611111111,6274.66666666666,4181.51774564277,0.0
201810중순,배추,배추,상,10키로망대,3897.27314814814,5449.11111111111,3984.7300944325098,0.0
201810하순,배추,배추,상,10키로망대,3537.95185185185,5499.88888888888,4266.02950484156,0.0
201811상순,배추,배추,상,10키로망대,3962.22685185185,5468.77777777777,4379.88938015974,0.0
201811중순,배추,배추,상,10키로망대,4969.13888888889,4930.875,3788.15683140869,0.0
201811하순,배추,배추,상,10키로망대,5794.5787037037,4795.0,3663.35048147507,0.0
201812상순,배추,배추,상,10키로망대,4583.59259259259,4314.5,4080.01201560835,0.0
201812중순,배추,배추,상,10키로망대,4408.24537037037,3552.77777777777,3227.00250971973,0.0
201812하순,배추,배추,상,10키로망대,4594.45555555555,3268.11111111111,2520.29887190506,0.0
201901상순,배추,배추,상,10키로망대,4807.20238095238,2927.0,2540.45001995534,0.0
201901중순,배추,배추,상,10키로망대,4683.3287037037,2823.0,2664.2891897527697,0.0
201901하순,배추,배추,상,10키로망대,5726.22222222222,2783.4,2375.15565913506,0.0
201902상순,배추,배추,상,10키로망대,6319.66931216931,3234.8,2516.48850578549,0.0
201902중순,배추,배추,상,10키로망대,6433.78571428571,2775.11111111111,2353.69630538614,0.0
201902하순,배추,배추,상,10키로망대,6945.98412698412,2484.14285714285,2186.57066914402,0.0
201903상순,배추,배추,상,10키로망대,7111.61574074074,2480.375,1873.37530297854,0.0
201903중순,배추,배추,상,10키로망대,6897.11111111111,2494.77777777777,2327.54993164616,0.0
201903하순,배추,배추,상,10키로망대,6548.48148148148,2483.11111111111,2263.98855199303,0.0
201904상순,배추,배추,상,10키로망대,6073.61574074074,2466.11111111111,2337.61641547365,0.0
201904중순,배추,배추,상,10키로망대,5890.25925925926,2680.55555555555,2228.14232309676,0.0
201904하순,배추,배추,상,10키로망대,6329.29629629629,2643.375,2072.76948710082,0.0
201905상순,배추,배추,상,10키로망대,5567.04629629629,2894.22222222222,2309.83007264582,0.0
201905중순,배추,배추,상,10키로망대,6253.99074074074,3419.875,2502.92037126673,0.0
201905하순,배추,배추,상,10키로망대,5155.97407407407,3744.2,2756.959543066569,0.0
201906상순,배추,배추,상,10키로망대,4184.0787037037,4879.5,3357.56863605266,0.0
201906중순,배추,배추,상,10키로망대,4236.93518518518,5758.33333333333,4096.85018235786,0.0
201906하순,배추,배추,상,10키로망대,4949.50462962963,6127.625,5030.35676311279,0.0
201907상순,배추,배추,상,10키로망대,5481.99537037037,5524.44444444444,4946.22862780502,0.0
201907중순,배추,배추,상,10키로망대,6928.29629629629,6093.66666666666,4827.2470586039,0.0
201907하순,배추,배추,상,10키로망대,8605.15555555555,5911.77777777777,4087.29201057093,0.0
201908상순,배추,배추,상,10키로망대,9211.15476190476,6699.875,4643.24040526475,0.0
201908중순,배추,배추,상,10키로망대,11988.824074074,6596.75,4942.6602574631,0.0
201908하순,배추,배추,상,10키로망대,13152.6629629629,7692.5,5205.63492230045,0.0
201909상순,배추,배추,상,10키로망대,11664.1666666666,11855.25,8831.240609659091,0.0
201909중순,배추,배추,상,10키로망대,10117.9259259259,13132.2857142857,8658.7395055072,0.0
201909하순,배추,배추,상,10키로망대,8715.94814814814,18167.625,10623.5400246425,0.0
201910상순,배추,배추,상,10키로망대,7458.36574074074,16388.2222222222,10820.399276974,0.0
201910중순,배추,배추,상,10키로망대,4491.81018518518,13267.875,9192.37792889136,0.0
201910하순,배추,배추,상,10키로망대,4098.91481481481,9547.2,6912.039442088821,0.0
201911상순,배추,배추,상,10키로망대,4455.65277777777,8370.125,5994.480291641649,0.0
201911중순,배추,배추,상,10키로망대,4860.09722222222,9176.33333333333,6443.38979288371,0.0
201911하순,배추,배추,상,10키로망대,5265.54166666666,9162.55555555555,6991.628922439931,0.0
201912상순,배추,배추,상,10키로망대,4390.13425925926,8697.375,7162.36145670601,0.0
201912중순,배추,배추,상,10키로망대,4178.20833333333,8600.0,6767.92653802598,0.0
201912하순,배추,배추,상,10키로망대,4205.38148148148,8820.33333333333,6671.063575401569,0.0
202001상순,배추,배추,상,10키로망대,4321.45238095238,9272.71428571428,7593.036570092059,0.0
202001중순,배추,배추,상,10키로망대,4363.74537037036,8701.625,6855.3887307796695,0.0
202001하순,배추,배추,상,10키로망대,5546.91851851851,8522.0,6007.41544487376,0.0
202002상순,배추,배추,상,10키로망대,6176.86574074074,8880.875,6596.11379032106,0.0
202002중순,배추,배추,상,10키로망대,6433.78571428571,9089.11111111111,7410.25660129435,0.0
202002하순,배추,배추,상,10키로망대,6945.98412698412,9076.5,6272.20168067226,0.0
202003상순,배추,배추,상,10키로망대,7111.61574074074,8656.625,6589.0737358749,0.0
202003중순,배추,배추,상,10키로망대,6897.11111111111,8288.0,6705.07764123082,0.0
202003하순,배추,배추,상,10키로망대,6548.48148148148,8157.0,7004.79692735147,0.0
202004상순,배추,배추,상,10키로망대,6073.61574074074,7590.0,6520.9135964650295,0.0
202004중순,배추,배추,상,10키로망대,5890.25925925926,8503.5,6798.74712643678,0.0
202004하순,배추,배추,상,10키로망대,6329.29629629629,11245.0,8192.689145261009,0.0
202005상순,배추,배추,상,10키로망대,5567.04629629629,10653.75,8065.32581360025,0.0
202005중순,배추,배추,상,10키로망대,6276.31944444444,9588.77777777777,6547.11148779459,0.0
202005하순,배추,배추,상,10키로망대,5306.55925925925,9949.77777777777,7755.709019644441,0.0
202006상순,배추,배추,상,10키로망대,4695.53703703703,7173.11111111111,4266.13692824784,0.0
202006중순,배추,배추,상,10키로망대,4909.34259259259,7488.33333333333,3891.5355199294,0.0
202006하순,배추,배추,상,10키로망대,5390.17129629629,7608.125,7428.456375838919,0.0
202007상순,배추,배추,상,10키로망대,5678.10648148148,7897.44444444444,8361.47647276769,0.0
202007중순,배추,배추,상,10키로망대,6954.51851851851,11235.625,8788.38947368421,0.0
202007하순,배추,배추,상,10키로망대,8309.14814814814,12039.8,9011.67176350662,0.0
202008상순,배추,배추,상,10키로망대,9260.875,12338.7142857142,13168.7780772686,0.0
202008중순,배추,배추,상,10키로망대,11988.824074074,17104.3333333333,13860.2640222334,0.0
202008하순,배추,배추,상,10키로망대,13449.5333333333,18618.4444444444,15200.407055630898,0.0
202009상순,배추,배추,상,10키로망대,13041.9166666666,19789.6666666666,19238.3054513071,0.0
202009중순,배추,배추,상,10키로망대,12442.2433862433,25820.875,23968.85484084,0.0
202009하순,배추,배추,상,10키로망대,12756.1564814814,24373.4444444444,20993.7441682924,0.0
202010상순,배추,배추,상,10키로망대,10676.3138888888,16984.5,11507.1719819426,0.0
202010중순,배추,배추,상,10키로망대,5846.66666666666,8203.625,8652.6364985979,0.0
202010하순,배추,배추,상,10키로망대,4952.66666666666,6000.2,5556.99285507386,0.0
202011상순,배추,배추,상,10키로망대,5347.74074074074,5757.25,4028.87631255966,0.0
202011중순,배추,배추,상,10키로망대,6397.31944444444,6674.33333333333,3848.06977492902,0.0
202011하순,배추,배추,상,10키로망대,6510.35648148148,5541.625,3051.83521773613,0.0
202012상순,배추,배추,상,10키로망대,5969.17129629629,4002.22222222222,1909.42863973224,0.0
202012중순,배추,배추,상,10키로망대,5902.0,3782.125,1700.62573328118,0.0
202012하순,배추,배추,상,10키로망대,6056.12222222222,3372.8,1979.76653696498,0.0
202101상순,배추,배추,상,10키로망대,6416.92857142857,3315.16666666666,0.0,0.0
202101중순,배추,배추,상,10키로망대,6306.5787037037,4904.55555555555,5627.60416666666,0.0
202101하순,배추,배추,상,10키로망대,7278.9074074074,5641.33333333333,2464.9056603773497,0.0
202102상순,배추,배추,상,10키로망대,8057.5324074074,6297.33333333333,1907.1038251366097,0.0
202102중순,배추,배추,상,10키로망대,8174.87037037037,8420.57142857143,913.157894736842,0.0
202102하순,배추,배추,상,10키로망대,8573.7619047619,8894.33333333333,10057.2619047619,0.0
202103상순,배추,배추,상,10키로망대,8488.61574074074,9310.88888888888,11596.1538461538,0.0
202103중순,배추,배추,상,10키로망대,8058.33333333333,9345.33333333333,6671.210720887239,0.0
202103하순,배추,배추,상,10키로망대,7643.66666666666,9392.55555555555,11742.1810699588,0.0
202104상순,배추,배추,상,10키로망대,7111.54166666666,9566.33333333333,8358.94736842105,0.0
202104중순,배추,배추,상,10키로망대,7079.75925925926,9217.75,7964.231814065801,0.0
202104하순,배추,배추,상,10키로망대,8231.66666666666,8996.77777777777,7143.39930151338,0.0
202105상순,배추,배추,상,10키로망대,6861.21296296296,6507.125,5404.91452991453,0.0
202105중순,배추,배추,상,10키로망대,5888.46759259259,4590.88888888888,4099.15254237288,0.0
202105하순,배추,배추,상,10키로망대,5306.55925925925,5712.77777777777,3499.25149700598,0.0
202106상순,배추,배추,상,10키로망대,4695.53703703703,6225.66666666666,5496.84210526315,0.0
202106중순,배추,배추,상,10키로망대,4909.34259259259,5418.375,3155.29010238907,0.0
