시점,품목명,품종명,등급,거래단위,평년 평균가격(원),평균가격(원),거래금액(도매),거래금액(산지)
202101상순,배추,쌈배추,특,1키로상자,1.0,4607.666666666661,1140.26629389652,1088.0016770082095
202101중순,배추,쌈배추,특,1키로상자,1.0,5258.222222222218,1159.3558301184598,1123.2909229807597
202101하순,배추,쌈배추,특,1키로상자,1.0,4624.555555555552,874.0543572041219,921.8509245333092
202102상순,배추,쌈배추,특,1키로상자,1.0,4972.000000000003,987.4369488227773,911.5599708348517
202102중순,배추,쌈배추,특,1키로상자,1.0,3461.000000000002,1021.2340863768902,1160.6938213781903
202102하순,배추,쌈배추,특,1키로상자,1.0,3189.5000000000027,904.8239140796659,1121.21941412981
202103상순,배추,쌈배추,특,1키로상자,1.0,5236.555555555553,997.10884980407,1137.16499267629
202103중순,배추,쌈배추,특,1키로상자,1.0,6809.333333333329,1415.0068234268297,1633.0743541272793
202103하순,배추,쌈배추,특,1키로상자,1.0,3791.111111111111,1798.7405113191796,1883.7019857153996
202104상순,배추,쌈배추,특,1키로상자,1.0,4431.000000000003,1530.35974736993,1886.9977590438493
202104중순,배추,쌈배추,특,1키로상자,1.0,4512.499999999999,1532.5278398195803,1850.4835789718004
202104하순,배추,쌈배추,특,1키로상자,1.0,3924.9999999999995,1345.1583486575103,1747.0046259582298
202105상순,배추,쌈배추,특,1키로상자,1.0,5836.000000000004,1485.69649510414,1553.1067674112996
202105중순,배추,쌈배추,특,1키로상자,1.0,5581.88888888888,1364.4017805507797,1681.1867059891101
202105하순,배추,쌈배추,특,1키로상자,1.0,10631.111111111097,1229.1393937800397,1228.2806277421496
202106상순,배추,쌈배추,특,1키로상자,1.0,6193.5555555555475,1151.9713643313005,1364.3583756345104
202106중순,배추,쌈배추,특,1키로상자,1.0,6319.875000000003,1237.9071975029499,1145.7119205298002
202106하순,배추,쌈배추,특,1키로상자,1.0,5523.777777777772,1559.5894984521892,1597.0693255376896
202107상순,배추,쌈배추,특,1키로상자,1.0,4809.444444444438,1251.9148027451795,1184.47060989982
202107중순,배추,쌈배추,특,1키로상자,1.0,10060.750000000004,1195.5747669972102,1020.88504709069
202107하순,배추,쌈배추,특,1키로상자,1.0,10609.49999999999,1409.3808650503295,1310.8095275683697
202108상순,배추,쌈배추,특,1키로상자,1.0,9207.999999999996,2180.2247142778497,2333.671978110409
202108중순,배추,쌈배추,특,1키로상자,1.0,15674.666666666599,1651.7087736185292,1783.3850146525594
202108하순,배추,쌈배추,특,1키로상자,1.0,13246.11111111111,1760.7342524230194,1899.42197836166
202109상순,배추,쌈배추,특,1키로상자,1.0,20014.8888888888,1856.2743139355207,1492.4402980479
202109중순,배추,쌈배추,특,1키로상자,1.0,18735.7142857142,2007.0980050791497,1726.4220444809002
202109하순,배추,쌈배추,특,1키로상자,1.0,11854.333333333298,1368.9004840897405,1512.2439562749603
202110상순,배추,쌈배추,특,1키로상자,1.0,11883.625000000004,1142.5647737257405,1138.19558766106
202110중순,배추,쌈배추,특,1키로상자,1.0,14000.444444444413,1340.6990376308102,1012.9153677925499
202110하순,배추,쌈배추,특,1키로상자,1.0,26990.22222222222,1865.2615720291494,1254.6303700979504
202111상순,배추,쌈배추,특,1키로상자,1.0,6135.777777777774,1408.4502923721507,1071.6842922285805
202111중순,배추,쌈배추,특,1키로상자,1.0,8355.66666666666,1828.5131732248606,1458.87078368853
202111하순,배추,쌈배추,특,1키로상자,1.0,7587.374999999999,1615.3067003534593,1270.90434975588
202112상순,배추,쌈배추,특,1키로상자,1.0,7292.5555555555475,1504.48039356762,1555.7682901767307
202112중순,배추,쌈배추,특,1키로상자,1.0,6051.499999999997,1322.4686682646395,1497.9664049872995
202112하순,배추,쌈배추,특,1키로상자,1.0,7280.599999999996,1405.2543229944104,1430.7614443893506
201801상순,배추,배추,중,10키로망대,4682.480158730148,4349.4285714285725,4423.590330999133,1.0
201801중순,배추,배추,중,10키로망대,4140.083333333334,4118.666666666656,4787.820188234909,1.0
201801하순,배추,배추,중,10키로망대,4435.670370370366,4966.555555555553,4512.073891952946,1.0
201802상순,배추,배추,중,10키로망대,4174.521825396822,6588.222222222223,7177.0691740337625,1.0
201802중순,배추,배추,중,10키로망대,4877.253968253956,4252.166666666657,5048.520794626258,1.0
201802하순,배추,배추,중,10키로망대,4828.253968253961,4680.428571428566,4814.8054860793,1.0
201803상순,배추,배추,중,10키로망대,5472.374999999997,5102.666666666658,5030.379882394168,1.0
201803중순,배추,배추,중,10키로망대,4961.189814814807,4676.500000000003,5331.273009106756,1.0
201803하순,배추,배추,중,10키로망대,4660.322222222218,5299.800000000001,5801.372454371115,1.0
201804상순,배추,배추,중,10키로망대,4405.032407407401,4576.124999999996,5076.418564899106,1.0
201804중순,배추,배추,중,10키로망대,4364.6759259259225,4502.222222222221,5092.713954328054,1.0
201804하순,배추,배추,중,10키로망대,4511.305555555552,4314.750000000003,4478.709169105742,1.0
201805상순,배추,배추,중,10키로망대,3905.2777777777683,3744.888888888877,3722.5375822687224,1.0
201805중순,배추,배추,중,10키로망대,4987.365740740742,3263.250000000001,3302.2173340308386,1.0
201805하순,배추,배추,중,10키로망대,3844.1037037036995,2374.0000000000005,2845.5884411278894,1.0
201806상순,배추,배추,중,10키로망대,3109.6574074073974,1941.3750000000007,2491.961679110689,1.0
201806중순,배추,배추,중,10키로망대,3281.8657407407422,2644.7777777777696,3485.466341769689,1.0
201806하순,배추,배추,중,10키로망대,3332.157407407399,3381.999999999999,4182.463991450502,1.0
201807상순,배추,배추,중,10키로망대,3601.634259259251,3697.8749999999986,4219.159750285108,1.0
201807중순,배추,배추,중,10키로망대,4438.912037037031,4722.555555555554,6451.52400922406,1.0
201807하순,배추,배추,중,10키로망대,4205.914814814809,7180.222222222222,7805.4195574149135,1.0
201808상순,배추,배추,중,10키로망대,5339.200396825387,6250.375,8874.290911443915,1.0
201808중순,배추,배추,중,10키로망대,7135.624999999998,9808.625000000002,11079.909969146702,1.0
201808하순,배추,배추,중,10키로망대,7375.766666666656,11690.799999999994,11626.722794561005,1.0
201809상순,배추,배추,중,10키로망대,7553.555555555554,6886.249999999994,8616.105101287056,1.0
201809중순,배추,배추,중,10키로망대,6721.211640211645,6194.000000000005,8634.346896444456,1.0
201809하순,배추,배추,중,10키로망대,5761.026455026447,4292.800000000004,5985.392903434858,1.0
201810상순,배추,배추,중,10키로망대,4389.523148148138,4205.111111111112,4181.517745642767,1.0
201810중순,배추,배추,중,10키로망대,2630.06481481481,3470.000000000001,3984.730094432513,1.0
201810하순,배추,배추,중,10키로망대,2478.107407407399,3763.3333333333285,4266.029504841561,1.0
201811상순,배추,배추,중,10키로망대,2886.7685185185096,4056.888888888878,4379.889380159743,1.0
201811중순,배추,배추,중,10키로망대,3651.435185185178,3786.250000000003,3788.156831408693,1.0
201811하순,배추,배추,중,10키로망대,3955.6157407407395,3159.3333333333276,3663.350481475071,1.0
201812상순,배추,배추,중,10키로망대,3198.22222222222,2845.874999999999,4080.012015608352,1.0
201812중순,배추,배추,중,10키로망대,3283.310185185179,2673.4444444444407,3227.002509719729,1.0
201812하순,배추,배추,중,10키로망대,3564.111111111109,2527.111111111109,2520.29887190506,1.0
201901상순,배추,배추,중,10키로망대,3770.337301587298,2292.2857142857106,2540.450019955339,1.0
201901중순,배추,배추,중,10키로망대,3458.3888888888782,2291.4999999999995,2664.2891897527707,1.0
201901하순,배추,배추,중,10키로망대,4247.88888888889,2227.899999999999,2375.15565913506,1.0
201902상순,배추,배추,중,10키로망대,4597.137566137562,2650.9999999999995,2516.4885057854904,1.0
201902중순,배추,배추,중,10키로망대,4236.023809523799,2039.8888888888798,2353.69630538614,1.0
201902하순,배추,배추,중,10키로망대,4421.539682539681,1964.8571428571402,2186.5706691440196,1.0
201903상순,배추,배추,중,10키로망대,5150.930555555554,1919.1250000000002,1873.3753029785405,1.0
201903중순,배추,배추,중,10키로망대,4789.874999999997,1844.44444444444,2327.54993164616,1.0
201903하순,배추,배추,중,10키로망대,4655.959259259247,1859.5555555555493,2263.9885519930303,1.0
201904상순,배추,배추,중,10키로망대,4023.5925925925917,1750.4444444444403,2337.6164154736493,1.0
201904중순,배추,배추,중,10키로망대,4004.231481481478,1935.88888888888,2228.142323096759,1.0
201904하순,배추,배추,중,10키로망대,4081.1805555555534,1961.6249999999995,2072.7694871008193,1.0
201905상순,배추,배추,중,10키로망대,3522.4999999999986,2086.333333333329,2309.8300726458197,1.0
201905중순,배추,배추,중,10키로망대,4386.157407407402,2361.0000000000005,2502.92037126673,1.0
201905하순,배추,배추,중,10키로망대,3429.037037037032,2444.2000000000007,2756.95954306657,1.0
201906상순,배추,배추,중,10키로망대,2822.1990740740703,3117.1249999999995,3357.5686360526624,1.0
201906중순,배추,배추,중,10키로망대,2988.1990740740675,4297.000000000003,4096.850182357863,1.0
201906하순,배추,배추,중,10키로망대,3617.324074074069,4652.750000000001,5030.356763112786,1.0
201907상순,배추,배추,중,10키로망대,3930.800925925921,4177.2222222222235,4946.228627805016,1.0
201907중순,배추,배추,중,10키로망대,4576.30555555555,4258.444444444442,4827.247058603899,1.0
201907하순,배추,배추,중,10키로망대,5347.581481481483,3871.7777777777674,4087.292010570932,1.0
201908상순,배추,배추,중,10키로망대,5696.547619047606,3793.125000000002,4643.240405264753,1.0
201908중순,배추,배추,중,10키로망대,7945.166666666666,3421.0000000000027,4942.6602574631015,1.0
201908하순,배추,배추,중,10키로망대,8417.766666666661,4352.900000000001,5205.634922300447,1.0
201909상순,배추,배추,중,10키로망대,7752.638888888874,7142.874999999995,8831.240609659084,1.0
201909중순,배추,배추,중,10키로망대,6587.259259259254,8383.857142857143,8658.739505507203,1.0
201909하순,배추,배추,중,10키로망대,5727.055026455025,11676.249999999995,10623.540024642502,1.0
201910상순,배추,배추,중,10키로망대,4690.486111111114,10771.666666666602,10820.399276974005,1.0
201910중순,배추,배추,중,10키로망대,2964.064814814809,9822.375000000004,9192.377928891363,1.0
201910하순,배추,배추,중,10키로망대,2866.718518518511,6968.499999999997,6912.03944208882,1.0
201911상순,배추,배추,중,10키로망대,3308.4398148148102,6273.0000000000055,5994.480291641649,1.0
201911중순,배추,배추,중,10키로망대,3646.074074074068,7132.777777777771,6443.389792883704,1.0
201911하순,배추,배추,중,10키로망대,3533.2453703703704,6838.000000000005,6991.628922439925,1.0
201912상순,배추,배추,중,10키로망대,2992.7222222222185,6718.25,7162.361456706012,1.0
201912중순,배추,배추,중,10키로망대,3099.0509259259215,6594.55555555555,6767.926538025981,1.0
201912하순,배추,배추,중,10키로망대,3268.703703703702,5623.888888888884,6671.063575401565,1.0
202001상순,배추,배추,중,10키로망대,3392.18253968253,6164.14285714285,7593.036570092065,1.0
202001중순,배추,배추,중,10키로망대,3314.0555555555475,6045.125000000004,6855.3887307796695,1.0
202001하순,배추,배추,중,10키로망대,4179.522222222222,5973.000000000005,6007.415444873755,1.0
202002상순,배추,배추,중,10키로망대,4612.518518518506,7588.000000000004,6596.113790321062,1.0
202002중순,배추,배추,중,10키로망대,4236.023809523799,7986.66666666666,7410.256601294346,1.0
202002하순,배추,배추,중,10키로망대,4421.539682539681,7789.750000000006,6272.201680672258,1.0
202003상순,배추,배추,중,10키로망대,5150.930555555554,7358.750000000003,6589.073735874901,1.0
202003중순,배추,배추,중,10키로망대,4789.874999999997,6847.777777777769,6705.077641230824,1.0
202003하순,배추,배추,중,10키로망대,4655.959259259247,6792.555555555544,7004.796927351471,1.0
202004상순,배추,배추,중,10키로망대,4023.5925925925917,6161.22222222222,6520.913596465029,1.0
202004중순,배추,배추,중,10키로망대,4004.231481481478,7201.1249999999945,6798.747126436781,1.0
202004하순,배추,배추,중,10키로망대,4081.1805555555534,8524.555555555544,8192.68914526101,1.0
202005상순,배추,배추,중,10키로망대,3536.574074074068,8313.375000000004,8065.325813600255,1.0
202005중순,배추,배추,중,10키로망대,4451.342592592591,7711.888888888876,6547.11148779459,1.0
202005하순,배추,배추,중,10키로망대,3497.7333333333268,7706.555555555556,7755.709019644438,1.0
202006상순,배추,배추,중,10키로망대,3214.1157407407377,5292.222222222224,4266.136928247842,1.0
202006중순,배추,배추,중,10키로망대,3531.717592592591,5311.4444444444425,3891.535519929401,1.0
202006하순,배추,배추,중,10키로망대,3977.9907407407427,5062.500000000004,7428.456375838916,1.0
202007상순,배추,배추,중,10키로망대,4063.949074074068,5420.4444444444425,8361.476472767694,1.0
202007중순,배추,배추,중,10키로망대,4522.347222222216,7640.875,8788.389473684216,1.0
202007하순,배추,배추,중,10키로망대,5228.740740740737,7570.800000000007,9011.671763506614,1.0
202008상순,배추,배추,중,10키로망대,5696.547619047606,7773.714285714285,13168.7780772686,1.0
202008중순,배추,배추,중,10키로망대,7945.166666666666,9968.444444444436,13860.264022233414,1.0
202008하순,배추,배추,중,10키로망대,8417.766666666661,12280.666666666595,15200.407055630893,1.0
202009상순,배추,배추,중,10키로망대,8537.374999999998,13502.888888888809,19238.305451307097,1.0
202009중순,배추,배추,중,10키로망대,8112.174603174594,17087.374999999985,23968.854840839995,1.0
202009하순,배추,배추,중,10키로망대,8232.757407407395,14784.666666666606,20993.744168292404,1.0
202010상순,배추,배추,중,10키로망대,6595.6120370370345,10459.333333333296,11507.171981942607,1.0
202010중순,배추,배추,중,10키로망대,3901.4444444444375,4988.249999999998,8652.636498597894,1.0
202010하순,배추,배추,중,10키로망대,3409.962962962957,3905.199999999997,5556.992855073855,1.0
202011상순,배추,배추,중,10키로망대,3876.9259259259197,3931.6250000000027,4028.8763125596583,1.0
202011중순,배추,배추,중,10키로망대,4756.8333333333285,4595.2222222222235,3848.0697749290216,1.0
202011하순,배추,배추,중,10키로망대,4655.4675925925885,3745.8749999999977,3051.8352177361285,1.0
202012상순,배추,배추,중,10키로망대,4266.425925925918,2753.4444444444407,1909.4286397322405,1.0
202012중순,배추,배추,중,10키로망대,4472.444444444442,2987.3750000000014,1700.6257332811797,1.0
202012하순,배추,배추,중,10키로망대,4300.962962962963,2629.6000000000004,1979.7665369649799,1.0
202101상순,배추,배추,중,10키로망대,4682.801587301581,2362.83333333333,1.0,1.0
202101중순,배추,배추,중,10키로망대,4565.26388888889,3662.2222222222194,5627.604166666658,1.0
202101하순,배추,배추,중,10키로망대,5306.444444444442,3740.999999999998,2464.9056603773497,1.0
202102상순,배추,배추,중,10키로망대,6180.111111111112,4076.5555555555493,1907.1038251366106,1.0
202102중순,배추,배추,중,10키로망대,5749.666666666661,5868.714285714282,913.1578947368419,1.0
202102하순,배추,배추,중,10키로망대,5705.238095238086,5233.499999999998,10057.261904761901,1.0
202103상순,배추,배추,중,10키로망대,6351.4074074074015,6194.222222222218,11596.153846153798,1.0
202103중순,배추,배추,중,10키로망대,5870.46759259259,6258.000000000004,6671.210720887242,1.0
202103하순,배추,배추,중,10키로망대,5746.885185185184,6448.999999999997,11742.181069958799,1.0
202104상순,배추,배추,중,10키로망대,5098.407407407396,6451.44444444444,8358.947368421048,1.0
202104중순,배추,배추,중,10키로망대,5267.523148148144,5907.125000000005,7964.231814065802,1.0
202104하순,배추,배추,중,10키로망대,5674.4768518518495,6217.333333333335,7143.3993015133765,1.0
202105상순,배추,배추,중,10키로망대,4714.865740740743,4659.000000000001,5404.914529914535,1.0
202105중순,배추,배추,중,10키로망대,4445.37962962962,3282.666666666662,4099.15254237288,1.0
202105하순,배추,배추,중,10키로망대,3497.7333333333268,4114.222222222221,3499.2514970059806,1.0
202106상순,배추,배추,중,10키로망대,3214.1157407407377,4673.888888888877,5496.842105263155,1.0
202106중순,배추,배추,중,10키로망대,3531.717592592591,3953.7500000000014,3155.2901023890704,1.0
202106하순,배추,배추,중,10키로망대,3977.9907407407427,3464.2222222222167,5413.325183374078,1.0
202107상순,배추,배추,중,10키로망대,4063.949074074068,2980.77777777777,6266.416309012873,1.0
202107중순,배추,배추,중,10키로망대,4670.888888888882,2951.874999999999,4070.8556149732603,1.0
202107하순,배추,배추,중,10키로망대,6331.555555555552,4371.900000000002,5735.294117647051,1.0
202108상순,배추,배추,중,10키로망대,6942.124999999999,6982.285714285709,4062.5,1.0
202108중순,배추,배추,중,10키로망대,9845.648148148155,4922.88888888888,5732.142857142853,1.0
202108하순,배추,배추,중,10키로망대,11040.32222222219,5140.555555555547,10416.666666666608,1.0
202109상순,배추,배추,중,10키로망대,10690.847222222206,7167.333333333334,7735.487404162095,1.0
202109중순,배추,배추,중,10키로망대,9826.907936507934,8345.857142857136,9669.605540132401,1.0
202109하순,배추,배추,중,10키로망대,10767.3055555555,4525.666666666659,7554.406130268199,1.0
202110상순,배추,배추,중,10키로망대,8680.352777777776,3678.374999999998,5998.671758259997,1.0
202110중순,배추,배추,중,10키로망대,4620.0462962962865,3179.000000000001,6170.744844567555,1.0
202110하순,배추,배추,중,10키로망대,3881.9555555555467,4462.555555555547,5005.602240896348,1.0
202111상순,배추,배추,중,10키로망대,4165.2824074074015,6835.333333333326,3743.93530997304,1.0
202111중순,배추,배추,중,10키로망대,5089.324074074067,7266.555555555555,7902.9990627928655,1.0
202111하순,배추,배추,중,10키로망대,4591.217592592594,6457.250000000003,7693.820224719098,1.0
202112상순,배추,배추,중,10키로망대,4266.425925925918,6590.444444444437,5575.757575757569,1.0
202112중순,배추,배추,중,10키로망대,4577.0879629629635,6462.499999999995,1.0,1.0
202112하순,배추,배추,중,10키로망대,4102.829629629624,6491.1,1.0,1.0
201801상순,배추,알배기배추,중,8키로상자,8527.648809523815,7493.999999999995,1.0,1.0
201801중순,배추,알배기배추,중,8키로상자,9159.935185185186,6960.555555555545,1.0,1.0
201801하순,배추,알배기배추,중,8키로상자,11534.177777777695,9606.777777777774,1.0,1.0
201802상순,배추,알배기배추,중,8키로상자,11976.00000000001,16718.666666666602,1.0,1.0
201802중순,배추,알배기배추,중,8키로상자,10614.021164021093,8423.166666666662,1.0,1.0
201802하순,배추,알배기배추,중,8키로상자,9498.523809523816,7637.42857142857,1.0,1.0
201803상순,배추,알배기배추,중,8키로상자,11507.222222222199,8077.888888888881,1.0,1.0
201803중순,배추,알배기배추,중,8키로상자,12074.416666666593,7182.874999999995,1.0,1.0
201803하순,배추,알배기배추,중,8키로상자,15903.111111111111,10316.599999999997,1.0,1.0
201804상순,배추,알배기배추,중,8키로상자,14347.643518518506,10977.249999999998,1.0,1.0
201804중순,배추,알배기배추,중,8키로상자,11274.444444444405,16188.666666666588,1.0,1.0
201804하순,배추,알배기배추,중,8키로상자,9345.00925925926,17096.500000000004,1.0,1.0
201805상순,배추,알배기배추,중,8키로상자,9863.476851851858,10820.33333333329,1.0,1.0
201805중순,배추,알배기배추,중,8키로상자,8601.995370370352,7633.6250000000055,1.0,1.0
201805하순,배추,알배기배추,중,8키로상자,8644.096296296293,8600.199999999995,1.0,1.0
201806상순,배추,알배기배추,중,8키로상자,8834.023148148135,6019.875000000001,1.0,1.0
201806중순,배추,알배기배추,중,8키로상자,7679.810185185176,6208.999999999999,1.0,1.0
201806하순,배추,알배기배추,중,8키로상자,8916.009259259265,8627.777777777766,1.0,1.0
201807상순,배추,알배기배추,중,8키로상자,9341.740740740723,10417.625000000002,1.0,1.0
201807중순,배추,알배기배추,중,8키로상자,9918.541666666668,11987.333333333308,1.0,1.0
201807하순,배추,알배기배추,중,8키로상자,11630.392592592507,17303.33333333331,1.0,1.0
201808상순,배추,알배기배추,중,8키로상자,13309.572751322703,18034.999999999996,1.0,1.0
201808중순,배추,알배기배추,중,8키로상자,16988.291666666595,16260.499999999998,1.0,1.0
201808하순,배추,알배기배추,중,8키로상자,17913.229629629597,21369.69999999999,1.0,1.0
201809상순,배추,알배기배추,중,8키로상자,16615.291666666588,13811.500000000011,1.0,1.0
201809중순,배추,알배기배추,중,8키로상자,11961.7777777777,13611.111111111091,1.0,1.0
201809하순,배추,알배기배추,중,8키로상자,9407.497354497356,13174.39999999999,1.0,1.0
201810상순,배추,알배기배추,중,8키로상자,10074.662037037007,8881.000000000007,1.0,1.0
201810중순,배추,알배기배추,중,8키로상자,7224.870370370366,9361.888888888876,1.0,1.0
201810하순,배추,알배기배추,중,8키로상자,6936.781481481486,8593.333333333323,1.0,1.0
201811상순,배추,알배기배추,중,8키로상자,6640.569444444444,9268.777777777766,1.0,1.0
201811중순,배추,알배기배추,중,8키로상자,6235.7870370370265,7199.625,1.0,1.0
201811하순,배추,알배기배추,중,8키로상자,7295.208333333328,7821.44444444444,1.0,1.0
201812상순,배추,알배기배추,중,8키로상자,7832.800925925918,7628.499999999997,1.0,1.0
201812중순,배추,알배기배추,중,8키로상자,7435.1759259259225,8661.333333333334,1.0,1.0
201812하순,배추,알배기배추,중,8키로상자,6791.08148148148,5248.555555555552,1.0,1.0
201901상순,배추,알배기배추,중,8키로상자,6691.4583333333285,6435.142857142853,1.0,1.0
201901중순,배추,알배기배추,중,8키로상자,7080.305555555544,5073.000000000004,1.0,1.0
201901하순,배추,알배기배추,중,8키로상자,10549.370370370294,5078.000000000005,1.0,1.0
201902상순,배추,알배기배추,중,8키로상자,12134.745370370305,5158.600000000002,1.0,1.0
201902중순,배추,알배기배추,중,8키로상자,8757.410052910056,5874.555555555553,1.0,1.0
201902하순,배추,알배기배추,중,8키로상자,8113.3809523809505,5675.999999999995,1.0,1.0
201903상순,배추,알배기배추,중,8키로상자,9615.777777777776,5469.374999999997,1.0,1.0
201903중순,배추,알배기배추,중,8키로상자,10195.958333333301,6528.8888888888805,1.0,1.0
201903하순,배추,알배기배추,중,8키로상자,13454.577777777697,7503.111111111104,1.0,1.0
201904상순,배추,알배기배추,중,8키로상자,12121.467592592498,8293.222222222224,1.0,1.0
201904중순,배추,알배기배추,중,8키로상자,11536.194444444393,7963.0,1.0,1.0
201904하순,배추,알배기배추,중,8키로상자,9345.00925925926,4661.375000000001,1.0,1.0
201905상순,배추,알배기배추,중,8키로상자,9566.069444444447,6972.555555555551,1.0,1.0
201905중순,배추,알배기배추,중,8키로상자,8292.912037037036,4820.999999999996,1.0,1.0
201905하순,배추,알배기배추,중,8키로상자,9090.029629629626,6473.599999999998,1.0,1.0
201906상순,배추,알배기배추,중,8키로상자,7390.898148148133,10269.999999999998,1.0,1.0
201906중순,배추,알배기배추,중,8키로상자,6978.143518518505,9423.222222222219,1.0,1.0
201906하순,배추,알배기배추,중,8키로상자,8617.768518518522,12430.99999999999,1.0,1.0
201907상순,배추,알배기배추,중,8키로상자,9341.740740740723,9910.33333333333,1.0,1.0
201907중순,배추,알배기배추,중,8키로상자,10828.958333333307,7981.333333333333,1.0,1.0
201907하순,배추,알배기배추,중,8키로상자,12552.50370370369,6857.444444444435,1.0,1.0
201908상순,배추,알배기배추,중,8키로상자,14878.99404761901,9977.249999999995,1.0,1.0
201908중순,배추,알배기배추,중,8키로상자,16533.50000000001,8908.875000000004,1.0,1.0
201908하순,배추,알배기배추,중,8키로상자,18066.929629629598,11197.499999999993,1.0,1.0
201909상순,배추,알배기배추,중,8키로상자,14970.833333333308,15222.125000000005,1.0,1.0
201909중순,배추,알배기배추,중,8키로상자,11877.814814814796,10548.142857142808,1.0,1.0
201909하순,배추,알배기배추,중,8키로상자,11321.535449735404,17405.87500000001,1.0,1.0
201910상순,배추,알배기배추,중,8키로상자,10640.143518518504,17215.0,1.0,1.0
201910중순,배추,알배기배추,중,8키로상자,8063.791666666662,15211.37500000001,1.0,1.0
201910하순,배추,알배기배추,중,8키로상자,7513.625925925918,13936.700000000006,1.0,1.0
201911상순,배추,알배기배추,중,8키로상자,7529.050925925917,12482.250000000002,1.0,1.0
201911중순,배추,알배기배추,중,8키로상자,6609.032407407404,9946.333333333328,1.0,1.0
201911하순,배추,알배기배추,중,8키로상자,7560.3564814814745,8769.666666666657,1.0,1.0
201912상순,배추,알배기배추,중,8키로상자,7747.425925925919,13145.624999999998,1.0,1.0
201912중순,배추,알배기배추,중,8키로상자,7832.583333333336,10857.55555555551,1.0,1.0
201912하순,배추,알배기배추,중,8키로상자,6791.08148148148,12516.99999999999,1.0,1.0
202001상순,배추,알배기배추,중,8키로상자,6656.714285714274,14872.571428571408,1.0,1.0
202001중순,배추,알배기배추,중,8키로상자,6921.222222222223,13362.500000000002,1.0,1.0
202001하순,배추,알배기배추,중,8키로상자,10223.992592592498,10887.125000000004,1.0,1.0
202002상순,배추,알배기배추,중,8키로상자,12134.745370370305,13135.125000000005,1.0,1.0
202002중순,배추,알배기배추,중,8키로상자,8757.410052910056,16591.888888888814,1.0,1.0
202002하순,배추,알배기배추,중,8키로상자,8113.3809523809505,16526.500000000007,1.0,1.0
202003상순,배추,알배기배추,중,8키로상자,9615.777777777776,20445.0,1.0,1.0
202003중순,배추,알배기배추,중,8키로상자,10195.958333333301,30386.222222222186,1.0,1.0
202003하순,배추,알배기배추,중,8키로상자,13454.577777777697,23362.0,1.0,1.0
202004상순,배추,알배기배추,중,8키로상자,12121.467592592498,18592.444444444387,1.0,1.0
202004중순,배추,알배기배추,중,8키로상자,11572.749999999996,17915.125000000007,1.0,1.0
202004하순,배추,알배기배추,중,8키로상자,9345.00925925926,12540.111111111104,1.0,1.0
202005상순,배추,알배기배추,중,8키로상자,9822.254629629631,17528.74999999999,1.0,1.0
202005중순,배추,알배기배추,중,8키로상자,8292.912037037036,13479.444444444389,1.0,1.0
202005하순,배추,알배기배추,중,8키로상자,9090.029629629626,14022.666666666591,1.0,1.0
202006상순,배추,알배기배추,중,8키로상자,8528.481481481478,7743.444444444446,1.0,1.0
202006중순,배추,알배기배추,중,8키로상자,7845.699074074074,7866.666666666657,1.0,1.0
202006하순,배추,알배기배추,중,8키로상자,8671.268518518522,13132.125000000002,1.0,1.0
202007상순,배추,알배기배추,중,8키로상자,9525.185185185177,9296.555555555544,1.0,1.0
202007중순,배추,알배기배추,중,8키로상자,10617.916666666608,13256.125000000004,1.0,1.0
202007하순,배추,알배기배추,중,8키로상자,11063.670370370306,13494.199999999995,1.0,1.0
202008상순,배추,알배기배추,중,8키로상자,14878.99404761901,13547.571428571393,1.0,1.0
202008중순,배추,알배기배추,중,8키로상자,16533.50000000001,18894.000000000015,1.0,1.0
202008하순,배추,알배기배추,중,8키로상자,18066.929629629598,26268.222222222208,1.0,1.0
202009상순,배추,알배기배추,중,8키로상자,15832.208333333292,30766.666666666602,1.0,1.0
202009중순,배추,알배기배추,중,8키로상자,12839.01058201051,30441.250000000015,1.0,1.0
202009하순,배추,알배기배추,중,8키로상자,13305.911111111103,27245.555555555507,1.0,1.0
202010상순,배추,알배기배추,중,8키로상자,14070.62499999999,15914.833333333305,1.0,1.0
202010중순,배추,알배기배추,중,8키로상자,9385.703703703704,11080.125000000007,1.0,1.0
202010하순,배추,알배기배추,중,8키로상자,8973.407407407401,9380.399999999996,1.0,1.0
202011상순,배추,알배기배추,중,8키로상자,8721.527777777776,8755.250000000002,1.0,1.0
202011중순,배추,알배기배추,중,8키로상자,7842.402777777776,7087.666666666659,1.0,1.0
202011하순,배추,알배기배추,중,8키로상자,8088.245370370364,7453.749999999995,1.0,1.0
202012상순,배추,알배기배추,중,8키로상자,8260.351851851858,7443.222222222214,1.0,1.0
202012중순,배추,알배기배추,중,8키로상자,9374.185185185186,7259.875000000001,1.0,1.0
202012하순,배추,알배기배추,중,8키로상자,8854.525925925916,7890.699999999996,1.0,1.0
202101상순,배추,알배기배추,중,8키로상자,8977.238095238086,8312.833333333325,1.0,1.0
202101중순,배추,알배기배추,중,8키로상자,9630.037037037031,10225.333333333307,1.0,1.0
202101하순,배추,알배기배추,중,8키로상자,11840.967592592508,8139.555555555548,1.0,1.0
202102상순,배추,알배기배추,중,8키로상자,13924.07870370369,8458.888888888878,1.0,1.0
202102중순,배추,알배기배추,중,8키로상자,10828.981481481393,7304.4285714285725,1.0,1.0
202102하순,배추,알배기배추,중,8키로상자,10710.52380952381,7042.666666666657,1.0,1.0
