YYYYMMSOON,품목코드 ,품목명_x,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,품목(품종)명,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비,품목명,original_month
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,10.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202103상순,411.0,,5.0,후지,상품,개,10.0,33066.0,,35339.0,19667.0,20707.0,2021,상순,2021-03-01,사과-후지,,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103중순,411.0,,5.0,후지,상품,개,10.0,32917.0,,34097.0,19802.0,20447.6666666666,2021,중순,2021-03-11,사과-후지,,11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202103하순,411.0,,5.0,후지,상품,개,10.0,33668.0,,33901.0,19988.0,20367.3333333333,2021,하순,2021-03-21,사과-후지,,21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,11.0
202104상순,411.0,,5.0,후지,상품,개,10.0,34642.0,,33066.0,20251.0,19819.0,2021,상순,2021-04-01,사과-후지,,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
202104중순,411.0,,5.0,후지,상품,개,10.0,34038.0,,32917.0,20484.0,19900.3333333333,2021,중순,2021-04-11,사과-후지,,11,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,사과(후지),,,,,,,,,,,사과,12.0
