,year,month,순,시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원),n_holiday,계절,평년 평균가격(원)_whole,거래단위_num,평년 평균가격(원)_local,fill_source,순_num,plot_date
525,2020,01,상순,202001상순,배,신고,10 개,상품,0.04981164858712703,0.03512925259909951,2.0,겨울,0.0051809564591509686,5.0,0.0,original,1,2020-01-01
827,2020,01,상순,202001상순,무,무,20키로상자,상,0.027714651232311736,0.027714651232311736,2.0,겨울,0.0,20.0,0.0,average,1,2020-01-01
1280,2020,01,상순,202001상순,양파,양파,1키로,상,0.0017294559212868094,0.0006004237631464238,2.0,겨울,0.0,1.0,0.0,original,1,2020-01-01
375,2020,01,중순,202001중순,감자,감자 수미,20키로상자,상,0.05278403103351854,0.03405953242904649,2.0,겨울,0.0030847735680303067,20.0,0.0,original,2,2020-01-02
1130,2020,01,중순,202001중순,배추,배추,10키로망대,상,0.007309182800593774,0.009181599861844499,2.0,겨울,0.0,10.0,0.0,original,2,2020-01-02
677,2020,01,중순,202001중순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.09199191490818906,0.09199191490818906,2.0,겨울,,20.0,0.0,average,2,2020-01-02
828,2020,01,중순,202001중순,무,무,20키로상자,상,0.02097544769514373,0.02097544769514373,2.0,겨울,0.0,20.0,0.0,average,2,2020-01-02
73,2020,01,중순,202001중순,건고추,화건,30 kg,상품,0.777429878390926,0.44143125959745644,2.0,겨울,,30.0,,original,2,2020-01-02
979,2020,01,중순,202001중순,상추,청,100 g,상품,0.0015672222200509523,0.0010230331589165115,2.0,겨울,0.002317482523017642,0.1,0.0,original,2,2020-01-02
526,2020,01,중순,202001중순,배,신고,10 개,상품,0.04978205728763918,0.03519332258217743,2.0,겨울,0.004520459362978216,5.0,0.0,original,2,2020-01-02
224,2020,01,중순,202001중순,사과,후지,10 개,상품,0.0349249916390621,0.020014259867114928,2.0,겨울,0.004192270213327364,3.0,0.0,original,2,2020-01-02
1281,2020,01,중순,202001중순,양파,양파,1키로,상,0.0015746433085231692,0.0005615635825234281,2.0,겨울,0.0,1.0,0.0,original,2,2020-01-02
1432,2020,01,중순,202001중순,대파,대파(일반),1키로단,상,0.002489670496227468,0.0007674436359052614,2.0,겨울,0.002077191653771632,1.0,0.0,original,2,2020-01-02
678,2020,01,하순,202001하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.08539712527068648,0.08539712527068648,4.0,겨울,,20.0,0.0,average,3,2020-01-03
980,2020,01,하순,202001하순,상추,청,100 g,상품,0.001487381544074008,0.0010904171066363872,4.0,겨울,0.002539521783119752,0.1,0.0,original,3,2020-01-03
527,2020,01,하순,202001하순,배,신고,10 개,상품,0.05089815177210006,0.03457029722948874,4.0,겨울,0.004344723951315687,5.0,0.0,original,3,2020-01-03
1433,2020,01,하순,202001하순,대파,대파(일반),1키로단,상,0.0028354792608726097,0.0005926320010418134,4.0,겨울,0.0017360252105927127,1.0,0.0,original,3,2020-01-03
829,2020,01,하순,202001하순,무,무,20키로상자,상,0.018465395642578358,0.018465395642578358,4.0,겨울,0.0,20.0,0.0,average,3,2020-01-03
74,2020,01,하순,202001하순,건고추,화건,30 kg,상품,0.7712598132844833,0.44016863906886927,4.0,겨울,,30.0,,original,3,2020-01-03
376,2020,01,하순,202001하순,감자,감자 수미,20키로상자,상,0.0561285845563318,0.02750892898677004,4.0,겨울,0.003025072986162704,20.0,0.0,original,3,2020-01-03
1131,2020,01,하순,202001하순,배추,배추,10키로망대,상,0.009290973233025641,0.008983176228907078,4.0,겨울,0.0,10.0,0.0,original,3,2020-01-03
225,2020,01,하순,202001하순,사과,후지,10 개,상품,0.036190717600179015,0.022352814249458813,4.0,겨울,0.004487393658612117,3.0,0.0,original,3,2020-01-03
1282,2020,01,하순,202001하순,양파,양파,1키로,상,0.0016157283774296419,0.0005963602112640195,4.0,겨울,0.0,1.0,,original,3,2020-01-03
1434,2020,02,상순,202002상순,대파,대파(일반),1키로단,상,0.003351005294609304,0.0007911937158393159,2.0,겨울,0.0022339619603281395,1.0,0.0,original,1,2020-02-01
377,2020,02,상순,202002상순,감자,감자 수미,20키로상자,상,0.05978290532341272,0.03581151506976326,2.0,겨울,0.0030739614139605217,20.0,0.0,original,1,2020-02-01
226,2020,02,상순,202002상순,사과,후지,10 개,상품,0.03690537539913355,0.02166903287833417,2.0,겨울,0.004688052818793218,3.0,0.0,original,1,2020-02-01
75,2020,02,상순,202002상순,건고추,화건,30 kg,상품,0.7697087825301899,0.43701264007484164,2.0,겨울,,30.0,,original,1,2020-02-01
830,2020,02,상순,202002상순,무,무,20키로상자,상,0.011612531008583048,0.011612531008583048,2.0,겨울,0.0,20.0,0.0,average,1,2020-02-01
1283,2020,02,상순,202002상순,양파,양파,1키로,상,0.0016812821010542217,0.0005959459656837746,2.0,겨울,0.0,1.0,0.0,original,1,2020-02-01
1132,2020,02,상순,202002상순,배추,배추,10키로망대,상,0.010346121737613517,0.009379609249201674,2.0,겨울,0.0,10.0,0.0,original,1,2020-02-01
679,2020,02,상순,202002상순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.08473819863437654,0.08473819863437654,2.0,겨울,,20.0,0.0,average,1,2020-02-01
528,2020,02,상순,202002상순,배,신고,10 개,상품,0.0515279439574287,0.03279069821675563,2.0,겨울,0.004042649433431425,5.0,0.0,original,1,2020-02-01
981,2020,02,상순,202002상순,상추,청,100 g,상품,0.0015264643924543305,0.0008319278645634212,2.0,겨울,0.002612604852616582,0.1,0.0,original,1,2020-02-01
227,2020,02,중순,202002중순,사과,후지,10 개,상품,0.03804994453027152,0.022046824847517736,1.0,겨울,0.004315464103995199,3.0,0.0,original,2,2020-02-02
831,2020,02,중순,202002중순,무,무,20키로상자,상,0.012371398226734321,0.012371398226734321,1.0,겨울,0.0,20.0,0.0,average,2,2020-02-02
982,2020,02,중순,202002중순,상추,청,100 g,상품,0.0014683984462892784,0.0005988456847454903,1.0,겨울,0.002065360335440468,0.1,0.0,original,2,2020-02-02
1435,2020,02,중순,202002중순,대파,대파(일반),1키로단,상,0.002925806503157315,0.000590622142856179,1.0,겨울,0.002101868822298443,1.0,0.0,original,2,2020-02-02
1284,2020,02,중순,202002중순,양파,양파,1키로,상,0.001703616708178232,0.0006902865609773714,1.0,겨울,0.0,1.0,0.0,original,2,2020-02-02
378,2020,02,중순,202002중순,감자,감자 수미,20키로상자,상,0.0583730146101346,0.03448867550775154,1.0,겨울,0.0035754808265094614,20.0,0.0,original,2,2020-02-02
529,2020,02,중순,202002중순,배,신고,10 개,상품,0.050977434121671515,0.03468186737243477,1.0,겨울,0.003253642445919903,5.0,0.0,original,2,2020-02-02
680,2020,02,중순,202002중순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.08495912961050728,0.08495912961050728,1.0,겨울,,20.0,0.0,average,2,2020-02-02
1133,2020,02,중순,202002중순,배추,배추,10키로망대,상,0.010776457353553575,0.009609638285668907,1.0,겨울,0.0,10.0,0.0,original,2,2020-02-02
76,2020,02,중순,202002중순,건고추,화건,30 kg,상품,0.7714535525471692,0.43701264007484164,1.0,겨울,,30.0,,original,2,2020-02-02
228,2020,02,하순,202002하순,사과,후지,10 개,상품,0.037334170078506236,0.021794963534728692,1.0,겨울,0.004226922679079694,3.0,0.0,original,3,2020-02-03
832,2020,02,하순,202002하순,무,무,20키로상자,상,0.009696645199949287,0.009696645199949287,1.0,겨울,0.0,20.0,0.0,average,3,2020-02-03
983,2020,02,하순,202002하순,상추,청,100 g,상품,0.0012796841212528627,0.0005093686394125406,1.0,겨울,0.0015951983374816372,0.1,0.0,original,3,2020-02-03
1436,2020,02,하순,202002하순,대파,대파(일반),1키로단,상,0.0029905291623585676,0.0005879372177990351,1.0,겨울,0.0022002774026553696,1.0,0.0,original,3,2020-02-03
1134,2020,02,하순,202002하순,배추,배추,10키로망대,상,0.011634379049445035,0.009595707360229555,1.0,겨울,0.0,10.0,0.0,original,3,2020-02-03
530,2020,02,하순,202002하순,배,신고,10 개,상품,0.052023737805453364,0.03592791807781214,1.0,겨울,0.0037583597326039395,5.0,0.0,original,3,2020-02-03
77,2020,02,하순,202002하순,건고추,화건,30 kg,상품,0.7709555253935216,0.44281207819827356,1.0,겨울,,30.0,,original,3,2020-02-03
379,2020,02,하순,202002하순,감자,감자 수미,20키로상자,상,0.05982359756981255,0.051661241379242634,1.0,겨울,0.011106119117506273,20.0,0.0,original,3,2020-02-03
681,2020,02,하순,202002하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.08448965128622946,0.08448965128622946,1.0,겨울,,20.0,0.0,average,3,2020-02-03
1285,2020,02,하순,202002하순,양파,양파,1키로,상,0.0017280069313298672,0.0012151050262901736,1.0,겨울,0.0,1.0,0.0,original,3,2020-02-03
531,2020,03,상순,202003상순,배,신고,10 개,상품,0.05284615260065645,0.03591576687412495,2.0,봄,0.004826376661383464,5.0,0.0,original,1,2020-03-01
380,2020,03,상순,202003상순,감자,감자 수미,20키로상자,상,0.06903893662889833,0.04266617476793963,2.0,봄,0.003908952226642937,20.0,0.0,original,1,2020-03-01
1437,2020,03,상순,202003상순,대파,대파(일반),1키로단,상,0.0028659204572221656,0.0004611780702440229,2.0,봄,0.001223708036629854,1.0,0.0,original,1,2020-03-01
1135,2020,03,상순,202003상순,배추,배추,10키로망대,상,0.011911808560049529,0.009131890392215082,2.0,봄,0.0,10.0,0.0,original,1,2020-03-01
78,2020,03,상순,202003상순,건고추,화건,30 kg,상품,0.7611848132984415,0.441155095877293,2.0,봄,,30.0,,original,1,2020-03-01
984,2020,03,상순,202003상순,상추,청,100 g,상품,0.0011384275406782654,0.00046518244418639266,2.0,봄,0.0019847168136510746,0.1,0.0,original,1,2020-03-01
682,2020,03,상순,202003상순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.08452886653449267,0.08452886653449267,2.0,봄,,20.0,0.0,average,1,2020-03-01
229,2020,03,상순,202003상순,사과,후지,10 개,상품,0.03711809775960359,0.021294554873792566,2.0,봄,0.004385313632413745,3.0,0.0,original,1,2020-03-01
1286,2020,03,상순,202003상순,양파,양파,1키로,상,0.0016681086996993665,0.0008197766608762304,2.0,봄,0.0,1.0,0.0,original,1,2020-03-01
833,2020,03,상순,202003상순,무,무,20키로상자,상,0.010739577489146461,0.010739577489146461,2.0,봄,0.0,20.0,0.0,average,1,2020-03-01
683,2020,03,중순,202003중순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.0822113005948812,0.0822113005948812,1.0,봄,,20.0,0.0,average,2,2020-03-02
1136,2020,03,중순,202003중순,배추,배추,10키로망대,상,0.011552517763619865,0.008724686986834112,1.0,봄,0.0,10.0,0.0,original,2,2020-03-02
1438,2020,03,중순,202003중순,대파,대파(일반),1키로단,상,0.0026894582949716465,0.00043977538193135747,1.0,봄,0.0009929785333573345,1.0,0.0,original,2,2020-03-02
532,2020,03,중순,202003중순,배,신고,10 개,상품,0.05222696861703099,0.03658960635132371,1.0,봄,0.004838057839167823,5.0,0.0,original,2,2020-03-02
381,2020,03,중순,202003중순,감자,감자 수미,20키로상자,상,0.07458492464113411,0.04676212766840118,1.0,봄,0.005495529632620601,20.0,0.0,original,2,2020-03-02
985,2020,03,중순,202003중순,상추,청,100 g,상품,0.0010937614282436117,0.0004486126209765871,1.0,봄,0.0016530837673823901,0.1,0.0,original,2,2020-03-02
834,2020,03,중순,202003중순,무,무,20키로상자,상,0.00894844096988207,0.00894844096988207,1.0,봄,0.0,20.0,0.0,average,2,2020-03-02
79,2020,03,중순,202003중순,건고추,화건,30 kg,상품,0.7676988074706305,0.4404646865768844,1.0,봄,,30.0,,original,2,2020-03-02
1287,2020,03,중순,202003중순,양파,양파,1키로,상,0.0014946010146775952,0.00077362663475114,1.0,봄,0.0,1.0,,original,2,2020-03-02
230,2020,03,중순,202003중순,사과,후지,10 개,상품,0.036228125469343155,0.021443683282680818,1.0,봄,0.004223872969394707,3.0,0.0,original,2,2020-03-02
533,2020,03,하순,202003하순,배,신고,10 개,상품,0.05215717781635195,0.03528390428239103,2.0,봄,0.004900678286898956,5.0,0.0,original,3,2020-03-03
684,2020,03,하순,202003하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.08186609594467692,0.08186609594467692,2.0,봄,,20.0,0.0,average,3,2020-03-03
80,2020,03,하순,202003하순,건고추,화건,30 kg,상품,0.7632321962271644,0.44569191347213777,2.0,봄,,30.0,,original,3,2020-03-03
835,2020,03,하순,202003하순,무,무,20키로상자,상,0.01076277524164019,0.01076277524164019,2.0,봄,0.0,20.0,0.0,average,3,2020-03-03
1439,2020,03,하순,202003하순,대파,대파(일반),1키로단,상,0.0024218338379673357,0.0004155957139881597,2.0,봄,0.0008547572990198723,1.0,0.0,original,3,2020-03-03
231,2020,03,하순,202003하순,사과,후지,10 개,상품,0.03570944023869566,0.021649149090482406,2.0,봄,0.004350430750851208,3.0,0.0,original,3,2020-03-03
986,2020,03,하순,202003하순,상추,청,100 g,상품,0.0010686367399991184,0.00043756607217005007,2.0,봄,0.001785382560666082,0.1,0.0,original,3,2020-03-03
1137,2020,03,하순,202003하순,배추,배추,10키로망대,상,0.010968570379804022,0.008579977197468476,2.0,봄,0.0,10.0,0.0,original,3,2020-03-03
1288,2020,03,하순,202003하순,양파,양파,1키로,상,0.0015902314715815265,0.0008108166823998075,2.0,봄,0.0,1.0,0.0,original,3,2020-03-03
382,2020,03,하순,202003하순,감자,감자 수미,20키로상자,상,0.08344422626289238,0.048919027692593174,2.0,봄,0.004259671307971731,20.0,0.0,original,3,2020-03-03
1138,2020,04,상순,202004상순,배추,배추,10키로망대,상,0.010173180133530588,0.007953637880137828,1.0,봄,0.0,10.0,0.0,original,1,2020-04-01
685,2020,04,상순,202004상순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.08186609594467692,0.08186609594467692,1.0,봄,,20.0,0.0,average,1,2020-04-01
1440,2020,04,상순,202004상순,대파,대파(일반),1키로단,상,0.0024282933642968754,0.0004788065210477879,1.0,봄,0.0008150270631797564,1.0,0.0,original,1,2020-04-01
81,2020,04,상순,202004상순,건고추,화건,30 kg,상품,0.7609988906054322,0.44805918888137863,1.0,봄,,30.0,,original,1,2020-04-01
836,2020,04,상순,202004상순,무,무,20키로상자,상,0.008588323478788965,0.008588323478788965,1.0,봄,0.0,20.0,0.0,average,1,2020-04-01
383,2020,04,상순,202004상순,감자,감자 수미,20키로상자,상,0.07823460354451651,0.04557486915056091,1.0,봄,0.004244800097060562,20.0,0.0,original,1,2020-04-01
534,2020,04,상순,202004상순,배,신고,10 개,상품,0.05113879045284182,0.03502099642079545,1.0,봄,0.004880597354911018,5.0,0.0,original,1,2020-04-01
1289,2020,04,상순,202004상순,양파,양파,1키로,상,0.0017826586672140636,0.0007640529591188044,1.0,봄,0.0,1.0,0.0,original,1,2020-04-01
987,2020,04,상순,202004상순,상추,청,100 g,상품,0.0010792449417023483,0.00035692626588233,1.0,봄,0.0016708557986967565,0.1,0.0,original,1,2020-04-01
232,2020,04,상순,202004상순,사과,후지,10 개,상품,0.03463298692902043,0.021939673324094328,1.0,봄,0.0044622123126673565,3.0,0.0,original,1,2020-04-01
82,2020,04,중순,202004중순,건고추,화건,30 kg,상품,0.7562134749844645,0.44805918888137863,3.0,봄,,30.0,,original,2,2020-04-02
1441,2020,04,중순,202004중순,대파,대파(일반),1키로단,상,0.0021147465604456793,0.0005694342485480857,3.0,봄,0.0007337844862139845,1.0,0.0,original,2,2020-04-02
988,2020,04,중순,202004중순,상추,청,100 g,상품,0.001070311719215418,0.0003370424780305634,3.0,봄,0.0018275821843345412,0.1,0.0,original,2,2020-04-02
1290,2020,04,중순,202004중순,양파,양파,1키로,상,0.0015460058166444925,0.000658635130160872,3.0,봄,0.0,1.0,0.0,original,2,2020-04-02
837,2020,04,중순,202004중순,무,무,20키로상자,상,0.010294263490382939,0.010294263490382939,3.0,봄,0.0,20.0,0.0,average,2,2020-04-02
233,2020,04,중순,202004중순,사과,후지,10 개,상품,0.035067923198852935,0.02219705791128664,3.0,봄,0.004445674240056381,3.0,0.0,original,2,2020-04-02
535,2020,04,중순,202004중순,배,신고,10 개,상품,0.05080770289441989,0.0355733238611223,3.0,봄,0.005086866423197731,5.0,0.0,original,2,2020-04-02
384,2020,04,중순,202004중순,감자,감자 수미,20키로상자,상,0.07919051263235204,0.049407745422709086,3.0,봄,0.0054291942249910215,20.0,0.0,original,2,2020-04-02
1139,2020,04,중순,202004중순,배추,배추,10키로망대,상,0.009866061837875294,0.008962740113614984,3.0,봄,0.0,10.0,0.0,original,2,2020-04-02
686,2020,04,중순,202004중순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.08219749240887303,0.08219749240887303,3.0,봄,,20.0,0.0,average,2,2020-04-02
838,2020,04,하순,202004하순,무,무,20키로상자,상,0.010822181126333034,0.010822181126333034,2.0,봄,0.0,20.0,0.0,average,3,2020-04-03
687,2020,04,하순,202004하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.0831287164732641,0.0831287164732641,2.0,봄,,20.0,0.0,average,3,2020-04-03
536,2020,04,하순,202004하순,배,신고,10 개,상품,0.051202439663061206,0.03578431294332716,2.0,봄,0.0051619316068431806,5.0,0.0,original,3,2020-04-03
83,2020,04,하순,202004하순,건고추,화건,30 kg,상품,0.7508853660974155,0.44805918888137863,2.0,봄,,30.0,,original,3,2020-04-03
1442,2020,04,하순,202004하순,대파,대파(일반),1키로단,상,0.002166787234152107,0.0008266500690225177,2.0,봄,0.0006597052708647735,1.0,0.0,original,3,2020-04-03
234,2020,04,하순,202004하순,사과,후지,10 개,상품,0.0355737669221754,0.022234616177228866,2.0,봄,0.004554641872274042,3.0,0.0,original,3,2020-04-03
385,2020,04,하순,202004하순,감자,감자 수미,20키로상자,상,0.07387440000848648,0.05434300589603401,2.0,봄,0.004303007377462872,20.0,0.0,original,3,2020-04-03
1140,2020,04,하순,202004하순,배추,배추,10키로망대,상,0.010601439750098059,0.011991151468927104,2.0,봄,0.0,10.0,0.0,original,3,2020-04-03
1291,2020,04,하순,202004하순,양파,양파,1키로,상,0.001360827558842485,0.0005744205379399243,2.0,봄,0.0,1.0,0.0,original,3,2020-04-03
989,2020,04,하순,202004하순,상추,청,100 g,상품,0.0010865031849729792,0.000334833168269256,2.0,봄,0.0019582614141238327,0.1,0.0,original,3,2020-04-03
990,2020,05,상순,202005상순,상추,청,100 g,상품,0.0011116278732174725,0.0003304145487466412,3.0,봄,0.0018833288497604175,0.1,0.0,original,1,2020-05-01
386,2020,05,상순,202005상순,감자,감자 수미,20키로상자,상,0.07653031219193171,0.053170199946215586,3.0,봄,0.005162689044946245,20.0,0.0,original,1,2020-05-01
1141,2020,05,상순,202005상순,배추,배추,10키로망대,상,0.00932468684247372,0.011338024270740604,3.0,봄,0.0,10.0,0.0,original,1,2020-05-01
1292,2020,05,상순,202005상순,양파,양파,1키로,상,0.0013212406657905908,0.0005151680775359725,3.0,봄,0.0,1.0,0.0,original,1,2020-05-01
839,2020,05,상순,202005상순,무,무,20키로상자,상,0.010477774282431533,0.010477774282431533,3.0,봄,0.0,20.0,0.0,average,1,2020-05-01
537,2020,05,상순,202005상순,배,신고,10 개,상품,0.051807107160145346,0.03614663974418157,3.0,봄,0.005004583390198808,5.0,0.0,original,1,2020-05-01
688,2020,05,상순,202005상순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.0837992419858209,0.0837992419858209,3.0,봄,,20.0,0.0,average,1,2020-05-01
1443,2020,05,상순,202005상순,대파,대파(일반),1키로단,상,0.0024810397005434926,0.0010328369709823129,3.0,봄,0.0007095574270187338,1.0,0.0,original,1,2020-05-01
84,2020,05,상순,202005상순,건고추,화건,30 kg,상품,0.7496090319345953,0.44805918888137863,3.0,봄,,30.0,,original,1,2020-05-01
235,2020,05,상순,202005상순,사과,후지,10 개,상품,0.036026011310576284,0.022700780536864727,3.0,봄,0.004560288661146389,3.0,0.0,original,1,2020-05-01
991,2020,05,중순,202005중순,상추,청,100 g,상품,0.0011149778316500716,0.0003326238585079486,1.0,봄,0.0014854391164024758,0.1,0.0,original,2,2020-05-02
689,2020,05,중순,202005중순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.08814882057839483,0.08814882057839483,1.0,봄,,20.0,0.0,average,2,2020-05-02
840,2020,05,중순,202005중순,무,무,20키로상자,상,0.008852704213558747,0.008852704213558747,1.0,봄,0.0,20.0,0.0,average,2,2020-05-02
1293,2020,05,중순,202005중순,양파,양파,1키로,상,0.0010655659447692347,0.0005132963012104198,1.0,봄,0.0,1.0,0.0,original,2,2020-05-02
236,2020,05,중순,202005중순,사과,후지,10 개,상품,0.03592607088400369,0.023348108296927798,1.0,봄,0.004660223420535782,3.0,0.0,original,2,2020-05-02
538,2020,05,중순,202005중순,배,신고,10 개,상품,0.05244639089436623,0.03596547634375437,1.0,봄,0.005056090344916546,5.0,0.0,original,2,2020-05-02
1142,2020,05,중순,202005중순,배추,배추,10키로망대,상,0.010512704624301228,0.0101615975077022,1.0,봄,0.0,10.0,0.0,original,2,2020-05-02
387,2020,05,중순,202005중순,감자,감자 수미,20키로상자,상,0.08025388404416663,0.047887402773493785,1.0,봄,0.005342697735930512,20.0,0.0,original,2,2020-05-02
85,2020,05,중순,202005중순,건고추,화건,30 kg,상품,0.747375726312863,0.4484734344616238,1.0,봄,,30.0,,original,2,2020-05-02
1444,2020,05,중순,202005중순,대파,대파(일반),1키로단,상,0.002487305363537797,0.001170074997474636,1.0,봄,0.0007679722915249299,1.0,0.0,original,2,2020-05-02
1294,2020,05,하순,202005하순,양파,양파,1키로,상,0.0010055210416782593,0.0003525076463597152,2.0,봄,0.0,1.0,0.0,original,3,2020-05-03
992,2020,05,하순,202005하순,상추,청,100 g,상품,0.0010792449417023483,0.0003712867793308281,2.0,봄,0.001580354674539866,0.1,0.0,original,3,2020-05-03
237,2020,05,하순,202005하순,사과,후지,10 개,상품,0.03567147404312615,0.023632004601255797,2.0,봄,0.005164479635134596,3.0,0.0,original,3,2020-05-03
539,2020,05,하순,202005하순,배,신고,10 개,상품,0.05344188687525372,0.03565617297717133,2.0,봄,0.005194931268011817,5.0,0.0,original,3,2020-05-03
388,2020,05,하순,202005하순,감자,감자 수미,20키로상자,상,0.05817486323949793,0.030818030078770462,2.0,봄,0.003617269466178166,20.0,0.0,original,3,2020-05-03
1445,2020,05,하순,202005하순,대파,대파(일반),1키로단,상,0.002726047285407711,0.0012296036215987533,2.0,봄,0.0007679461485285327,1.0,0.0,original,3,2020-05-03
690,2020,05,하순,202005하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.0892672836450567,0.0892672836450567,2.0,봄,,20.0,0.0,average,3,2020-05-03
1143,2020,05,하순,202005하순,배추,배추,10키로망대,상,0.008888376469321224,0.010560377919618186,2.0,봄,0.0,10.0,0.0,original,3,2020-05-03
841,2020,05,하순,202005하순,무,무,20키로상자,상,0.009502364022814317,0.009502364022814317,2.0,봄,0.0,20.0,0.0,average,3,2020-05-03
86,2020,05,하순,202005하순,건고추,화건,30 kg,상품,0.7470652968314411,0.45137315352333973,2.0,봄,,30.0,,original,3,2020-05-03
691,2020,06,상순,202006상순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.08907396904094231,0.08907396904094231,2.0,여름,,20.0,0.0,average,1,2020-06-01
1446,2020,06,상순,202006상순,대파,대파(일반),1키로단,상,0.002517439480364371,0.0010759338537566954,2.0,여름,0.0007502075636637443,1.0,0.0,original,1,2020-06-01
389,2020,06,상순,202006상순,감자,감자 수미,20키로상자,상,0.042046863685166344,0.030388319330196173,2.0,여름,0.0027817058119456307,20.0,0.0,original,1,2020-06-01
540,2020,06,상순,202006상순,배,신고,10 개,상품,0.05443626620333011,0.03596879030839633,2.0,여름,0.005724953608084372,5.0,0.0,original,1,2020-06-01
1295,2020,06,상순,202006상순,양파,양파,1키로,상,0.0012096606845714499,0.0002468289961105108,2.0,여름,0.0,1.0,0.0,original,1,2020-06-01
87,2020,06,상순,202006상순,건고추,화건,30 kg,상품,0.7445840942856966,0.47249967811584176,2.0,여름,,30.0,,original,1,2020-06-01
993,2020,06,상순,202006상순,상추,청,100 g,상품,0.0010892948170001457,0.0004022171159891317,2.0,여름,0.0015019132853984778,0.1,0.0,original,1,2020-06-01
238,2020,06,상순,202006상순,사과,후지,10 개,상품,0.03573065664210218,0.02436991406153247,2.0,여름,0.005197026349183654,3.0,0.0,original,1,2020-06-01
842,2020,06,상순,202006상순,무,무,20키로상자,상,0.011783230872501754,0.011783230872501754,2.0,여름,0.0,20.0,0.0,average,1,2020-06-01
1144,2020,06,상순,202006상순,배추,배추,10키로망대,상,0.007864926946401837,0.0074931195343364175,2.0,여름,0.0,10.0,0.0,original,1,2020-06-01
88,2020,06,중순,202006중순,건고추,화건,30 kg,상품,0.7442351402823013,0.4930341076923134,1.0,여름,,30.0,,original,2,2020-06-02
390,2020,06,중순,202006중순,감자,감자 수미,20키로상자,상,0.03687538861844171,0.027381326005625626,1.0,여름,0.007743623890382797,20.0,0.0,original,2,2020-06-02
1296,2020,06,중순,202006중순,양파,양파,1키로,상,0.0013527240714302949,0.0003410928792596262,1.0,여름,0.0,1.0,0.0,original,2,2020-06-02
692,2020,06,중순,202006중순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.08978812842128493,0.08978812842128493,1.0,여름,,20.0,0.0,average,2,2020-06-02
239,2020,06,중순,202006중순,사과,후지,10 개,상품,0.03675630224888289,0.02487474134199121,1.0,여름,0.004812586354756912,3.0,0.0,original,2,2020-06-02
843,2020,06,중순,202006중순,무,무,20키로상자,상,0.012024413854777887,0.012024413854777887,1.0,여름,0.0,20.0,0.0,average,2,2020-06-02
541,2020,06,중순,202006중순,배,신고,10 개,상품,0.0553050220901842,0.036779606990796146,1.0,여름,0.005678372661443444,5.0,0.0,original,2,2020-06-02
1447,2020,06,중순,202006중순,대파,대파(일반),1키로단,상,0.0022145551599502653,0.001362039467846004,1.0,여름,0.0006841796400944487,1.0,0.0,original,2,2020-06-02
994,2020,06,중순,202006중순,상추,청,100 g,상품,0.0010831532265403799,0.00045192658561854824,1.0,여름,0.001585093221233887,0.1,0.0,original,2,2020-06-02
1145,2020,06,중순,202006중순,배추,배추,10키로망대,상,0.00822304680828678,0.007841331300604699,1.0,여름,0.0,10.0,0.0,original,2,2020-06-02
693,2020,06,하순,202006하순,깐마늘(국산),깐마늘(국산),20 kg,상품,0.0943851497071253,0.0943851497071253,2.0,여름,,20.0,0.0,average,3,2020-06-03
1448,2020,06,하순,202006하순,대파,대파(일반),1키로단,상,0.002195517780431677,0.0012870456753927458,2.0,여름,0.0005986861086458824,1.0,0.0,original,3,2020-06-03
240,2020,06,하순,202006하순,사과,후지,10 개,상품,0.0375681088423828,0.025729744219617174,2.0,여름,0.004514311892560982,3.0,0.0,original,3,2020-06-03
542,2020,06,하순,202006하순,배,신고,10 개,상품,0.05701070925878253,0.037086701047617875,2.0,여름,0.00528929204395274,5.0,0.0,original,3,2020-06-03
995,2020,06,하순,202006하순,상추,청,100 g,상품,0.0010775699624860488,0.0007601252973209306,2.0,여름,0.0017908482958220561,0.1,0.0,original,3,2020-06-03
1297,2020,06,하순,202006하순,양파,양파,1키로,상,0.0013473656888448183,0.00042431021360220565,2.0,여름,0.0,1.0,0.0,original,3,2020-06-03
1146,2020,06,하순,202006하순,배추,배추,10키로망대,상,0.009028424893590736,0.007973659749849676,2.0,여름,0.0,10.0,0.0,original,3,2020-06-03
391,2020,06,하순,202006하순,감자,감자 수미,20키로상자,상,0.03647972130579143,0.02202197011270303,2.0,여름,0.005474371090452558,20.0,0.0,original,3,2020-06-03
844,2020,06,하순,202006하순,무,무,20키로상자,상,0.01363239245785834,0.01363239245785834,2.0,여름,0.0,20.0,0.0,average,3,2020-06-03
