시점,품목명,품종명,등급,거래단위,평년 평균가격(원),평균가격(원),거래금액(도매),거래금액(산지)
202001하순,무,다발무,하,8톤트럭,0.0,6560000.0,3507486.751244576,0.0
202002상순,무,다발무,하,8톤트럭,0.0,6560000.0,3456920.6043072958,0.0
202002중순,무,다발무,하,8톤트럭,0.0,6560000.0,3031343.14190792,0.0
202002하순,무,다발무,하,8톤트럭,0.0,6560000.0,2627922.624053824,0.0
202003상순,무,다발무,하,8톤트럭,0.0,6560000.0,1971881.845336872,0.0
202003중순,무,다발무,하,8톤트럭,0.0,6560000.0,2368954.191875536,0.0
202003하순,무,다발무,하,8톤트럭,0.0,6560000.0,3273698.202623816,0.0
202004상순,무,다발무,하,8톤트럭,0.0,6560000.0,3567444.90081272,0.0
202004중순,무,다발무,하,8톤트럭,0.0,6560000.0,4478121.664887936,0.0
202004하순,무,다발무,하,8톤트럭,0.0,6560000.0,4071755.4842443042,0.0
202005상순,무,다발무,하,8톤트럭,0.0,6560000.0,3031466.2593723917,0.0
202005중순,무,다발무,하,8톤트럭,0.0,0.0,3255249.329758712,0.0
202005하순,무,다발무,하,8톤트럭,0.0,0.0,3406434.52123188,0.0
202006상순,무,다발무,하,8톤트럭,0.0,0.0,3067480.3157269764,0.0
202006중순,무,다발무,하,8톤트럭,0.0,0.0,3083697.6592728803,0.0
202006하순,무,다발무,하,8톤트럭,0.0,0.0,3589694.3510961677,0.0
202007상순,무,다발무,하,8톤트럭,0.0,0.0,3035225.411295488,0.0
202007중순,무,다발무,하,8톤트럭,0.0,0.0,3602246.276552448,0.0
202007하순,무,다발무,하,8톤트럭,0.0,0.0,3545332.978800544,0.0
202008상순,무,다발무,하,8톤트럭,0.0,0.0,4614382.433668801,0.0
202008중순,무,다발무,하,8톤트럭,0.0,0.0,4957553.404026432,0.0
202008하순,무,다발무,하,8톤트럭,0.0,0.0,5861877.578232423,0.0
202009상순,무,다발무,하,8톤트럭,0.0,0.0,8870059.67687152,0.0
202009중순,무,다발무,하,8톤트럭,0.0,0.0,10663234.51204504,0.0
202009하순,무,다발무,하,8톤트럭,0.0,0.0,9410285.32517104,0.0
202010상순,무,다발무,하,8톤트럭,0.0,0.0,6491803.449064287,0.0
202010중순,무,다발무,하,8톤트럭,0.0,0.0,5104289.781400376,0.0
202010하순,무,다발무,하,8톤트럭,0.0,0.0,3962296.3625520077,0.0
202011상순,무,다발무,하,8톤트럭,4123747.7333333283,4400000.0,3785187.251544096,0.0
202011중순,무,다발무,하,8톤트럭,4430234.903703696,5930666.666666656,4149072.56752796,0.0
202011하순,무,다발무,하,8톤트럭,3989173.8518518405,6400000.0,4020352.445315856,0.0
202012상순,무,다발무,하,8톤트럭,3745096.266666656,5600000.0,2901607.4354167683,0.0
202012중순,무,다발무,하,8톤트럭,5141845.037037023,5600000.0,2464883.757878136,0.0
202012하순,무,다발무,하,8톤트럭,3881777.777777776,5600000.0,2697887.885738232,0.0
202101상순,무,다발무,하,8톤트럭,0.0,0.0,2233099.807272488,0.0
202101중순,무,다발무,하,8톤트럭,0.0,0.0,2510028.378942664,0.0
202101하순,무,다발무,하,8톤트럭,0.0,0.0,2749968.619097392,0.0
202102상순,무,다발무,하,8톤트럭,0.0,0.0,2636699.797843664,0.0
202102중순,무,다발무,하,8톤트럭,0.0,0.0,2267004.239284032,0.0
202102하순,무,다발무,하,8톤트럭,0.0,0.0,2656797.7108626077,0.0
202103상순,무,다발무,하,8톤트럭,0.0,0.0,2058856.5299892721,0.0
202103중순,무,다발무,하,8톤트럭,0.0,0.0,1762797.56859516,0.0
202103하순,무,다발무,하,8톤트럭,0.0,0.0,1763597.2831226878,0.0
202104상순,무,다발무,하,8톤트럭,0.0,0.0,1718730.161330616,0.0
202104중순,무,다발무,하,8톤트럭,0.0,0.0,3386575.483629208,0.0
202104하순,무,다발무,하,8톤트럭,0.0,0.0,3724608.7808834957,0.0
202105상순,무,다발무,하,8톤트럭,0.0,0.0,3318849.2063492,0.0
202105중순,무,다발무,하,8톤트럭,0.0,0.0,3406510.169561448,0.0
202105하순,무,다발무,하,8톤트럭,0.0,0.0,2433202.120822616,0.0
202106상순,무,다발무,하,8톤트럭,0.0,0.0,3744841.086550088,0.0
202106중순,무,다발무,하,8톤트럭,0.0,0.0,2988707.011463608,0.0
202106하순,무,다발무,하,8톤트럭,0.0,0.0,3205820.3228686564,0.0
202107상순,무,다발무,하,8톤트럭,0.0,0.0,4758335.153500784,0.0
202107중순,무,다발무,하,8톤트럭,0.0,0.0,3048810.9161793357,0.0
202107하순,무,다발무,하,8톤트럭,0.0,0.0,5045433.962264144,0.0
202108상순,무,다발무,하,8톤트럭,0.0,0.0,4282367.837923392,0.0
202108중순,무,다발무,하,8톤트럭,0.0,0.0,4083914.20911528,0.0
202108하순,무,다발무,하,8톤트럭,0.0,0.0,4317215.428033863,0.0
202109상순,무,다발무,하,8톤트럭,0.0,0.0,5349707.52994336,0.0
202109중순,무,다발무,하,8톤트럭,0.0,0.0,7183830.732582104,0.0
202109하순,무,다발무,하,8톤트럭,0.0,0.0,5042983.176036104,0.0
202110상순,무,다발무,하,8톤트럭,0.0,0.0,3978107.875305832,0.0
202110중순,무,다발무,하,8톤트럭,0.0,0.0,3275647.46139652,0.0
202110하순,무,다발무,하,8톤트럭,0.0,0.0,3381890.8375992402,0.0
202111상순,무,다발무,하,8톤트럭,0.0,0.0,3595617.3582662717,0.0
202111중순,무,다발무,하,8톤트럭,0.0,0.0,4611870.223915417,0.0
202111하순,무,다발무,하,8톤트럭,0.0,0.0,3071443.228957752,0.0
202112상순,무,다발무,하,8톤트럭,0.0,0.0,2665327.986091264,0.0
202112중순,무,다발무,하,8톤트럭,0.0,0.0,2101735.1429705042,0.0
202112하순,무,다발무,하,8톤트럭,0.0,0.0,1893891.378876928,0.0
201801상순,무,다발무,중,8톤트럭,0.0,0.0,3542658.263055416,0.0
201801중순,무,다발무,중,8톤트럭,0.0,0.0,3349791.6954062562,0.0
201801하순,무,다발무,중,8톤트럭,0.0,0.0,3082667.880001208,0.0
201802상순,무,다발무,중,8톤트럭,0.0,0.0,5204540.978858961,0.0
201802중순,무,다발무,중,8톤트럭,0.0,0.0,4009987.3155751363,0.0
201802하순,무,다발무,중,8톤트럭,0.0,0.0,2991002.1629416,0.0
201803상순,무,다발무,중,8톤트럭,0.0,0.0,5109836.788707536,0.0
201803중순,무,다발무,중,8톤트럭,0.0,0.0,2688132.1527315998,0.0
201803하순,무,다발무,중,8톤트럭,0.0,0.0,4123867.9933919837,0.0
201804상순,무,다발무,중,8톤트럭,0.0,0.0,3648569.52761144,0.0
201804중순,무,다발무,중,8톤트럭,0.0,0.0,5368528.626175815,0.0
201804하순,무,다발무,중,8톤트럭,0.0,0.0,5310656.436487632,0.0
201805상순,무,다발무,중,8톤트럭,0.0,0.0,6919244.729605865,0.0
201805중순,무,다발무,중,8톤트럭,0.0,0.0,6568361.19689064,0.0
201805하순,무,다발무,중,8톤트럭,0.0,0.0,4692331.614698417,0.0
201806상순,무,다발무,중,8톤트럭,0.0,0.0,4307816.149782584,0.0
201806중순,무,다발무,중,8톤트럭,0.0,0.0,4211363.845657975,0.0
201806하순,무,다발무,중,8톤트럭,0.0,0.0,2343908.199457536,0.0
201807상순,무,다발무,중,8톤트럭,0.0,0.0,3591190.6664535683,0.0
201807중순,무,다발무,중,8톤트럭,0.0,0.0,3662129.599478992,0.0
201807하순,무,다발무,중,8톤트럭,0.0,0.0,4323876.829883896,0.0
201808상순,무,다발무,중,8톤트럭,0.0,0.0,4385524.372230424,0.0
201808중순,무,다발무,중,8톤트럭,0.0,0.0,8387793.4272300005,0.0
201808하순,무,다발무,중,8톤트럭,0.0,0.0,8967085.45839032,0.0
201809상순,무,다발무,중,8톤트럭,0.0,0.0,7717815.577439568,0.0
201809중순,무,다발무,중,8톤트럭,0.0,0.0,6618168.615272192,0.0
201809하순,무,다발무,중,8톤트럭,0.0,0.0,4598865.935318416,0.0
201810상순,무,다발무,중,8톤트럭,0.0,0.0,5114617.940752705,0.0
201810중순,무,다발무,중,8톤트럭,0.0,0.0,4494823.792461464,0.0
201810하순,무,다발무,중,8톤트럭,0.0,5382613.155555552,3782685.8329843283,0.0
201811상순,무,다발무,중,8톤트럭,0.0,5344996.444444432,3766230.956693464,0.0
201811중순,무,다발무,중,8톤트럭,0.0,7841666.75,3822156.14429796,0.0
201811하순,무,다발무,중,8톤트럭,4625545.666666656,5000000.0,2903595.758795936,0.0
201812상순,무,다발무,중,8톤트럭,3726290.85185184,4755000.0,2979217.7005049596,0.0
201812중순,무,다발무,중,8톤트럭,3831225.6296296157,4755000.0,3033963.80877236,0.0
201812하순,무,다발무,중,8톤트럭,0.0,3142400.0,2683240.068748128,0.0
201901상순,무,다발무,중,8톤트럭,0.0,0.0,2886289.969961424,0.0
201901중순,무,다발무,중,8톤트럭,0.0,0.0,2615437.37104224,0.0
201901하순,무,다발무,중,8톤트럭,0.0,0.0,2543053.72580092,0.0
201902상순,무,다발무,중,8톤트럭,0.0,0.0,2289346.9083685116,0.0
201902중순,무,다발무,중,8톤트럭,0.0,0.0,2125915.5670631197,0.0
201902하순,무,다발무,중,8톤트럭,0.0,0.0,1899253.1396781998,0.0
201903상순,무,다발무,중,8톤트럭,0.0,0.0,2197499.4102382637,0.0
201903중순,무,다발무,중,8톤트럭,0.0,0.0,2048715.575098352,0.0
201903하순,무,다발무,중,8톤트럭,0.0,0.0,1758844.7653429601,0.0
201904상순,무,다발무,중,8톤트럭,0.0,0.0,1505176.37642216,0.0
201904중순,무,다발무,중,8톤트럭,0.0,0.0,1501364.18580556,0.0
201904하순,무,다발무,중,8톤트럭,0.0,0.0,3017817.846241208,0.0
201905상순,무,다발무,중,8톤트럭,0.0,0.0,4254099.087996056,0.0
201905중순,무,다발무,중,8톤트럭,0.0,0.0,4365903.961949096,0.0
201905하순,무,다발무,중,8톤트럭,0.0,0.0,3474212.027613208,0.0
201906상순,무,다발무,중,8톤트럭,0.0,0.0,2522343.787989296,0.0
201906중순,무,다발무,중,8톤트럭,0.0,0.0,3361453.27065572,0.0
201906하순,무,다발무,중,8톤트럭,0.0,0.0,2757701.90434796,0.0
201907상순,무,다발무,중,8톤트럭,0.0,0.0,2766040.792283336,0.0
201907중순,무,다발무,중,8톤트럭,0.0,0.0,3399413.400373288,0.0
201907하순,무,다발무,중,8톤트럭,0.0,0.0,3072869.493618768,0.0
201908상순,무,다발무,중,8톤트럭,0.0,0.0,2906785.537394744,0.0
201908중순,무,다발무,중,8톤트럭,0.0,0.0,8309618.500515521,0.0
201908하순,무,다발무,중,8톤트럭,0.0,0.0,4498298.268425944,0.0
201909상순,무,다발무,중,8톤트럭,0.0,0.0,6151167.8564496245,0.0
201909중순,무,다발무,중,8톤트럭,0.0,0.0,4897844.819799473,0.0
201909하순,무,다발무,중,8톤트럭,0.0,0.0,5373476.687194112,0.0
201910상순,무,다발무,중,8톤트럭,0.0,0.0,6137139.727626128,0.0
201910중순,무,다발무,중,8톤트럭,0.0,0.0,6829776.96607508,0.0
201910하순,무,다발무,중,8톤트럭,0.0,8104800.0,6060802.469141072,0.0
201911상순,무,다발무,중,8톤트럭,0.0,7737059.4,5993297.33640984,0.0
201911중순,무,다발무,중,8톤트럭,0.0,7723333.2,6177006.820013376,0.0
201911하순,무,다발무,중,8톤트럭,4318731.622222208,10981111.3333333,6258042.426899032,0.0
201912상순,무,다발무,중,8톤트럭,3925756.1851851842,9496667.0,6554348.3090072395,0.0
201912중순,무,다발무,중,8톤트럭,4077880.7111111037,9496667.0,7948639.641785224,0.0
201912하순,무,다발무,중,8톤트럭,0.0,9496667.0,6579244.658541792,0.0
202001상순,무,다발무,중,8톤트럭,0.0,7200000.0,5003880.445946616,0.0
202001중순,무,다발무,중,8톤트럭,0.0,7200000.0,3915434.064332384,0.0
202001하순,무,다발무,중,8톤트럭,0.0,7200000.0,3507486.751244576,0.0
202002상순,무,다발무,중,8톤트럭,0.0,7200000.0,3456920.6043072958,0.0
202002중순,무,다발무,중,8톤트럭,0.0,7200000.0,3031343.14190792,0.0
202002하순,무,다발무,중,8톤트럭,0.0,7200000.0,2627922.624053824,0.0
202003상순,무,다발무,중,8톤트럭,0.0,7200000.0,1971881.845336872,0.0
202003중순,무,다발무,중,8톤트럭,0.0,7200000.0,2368954.191875536,0.0
202003하순,무,다발무,중,8톤트럭,0.0,7200000.0,3273698.202623816,0.0
202004상순,무,다발무,중,8톤트럭,0.0,7200000.0,3567444.90081272,0.0
202004중순,무,다발무,중,8톤트럭,0.0,7200000.0,4478121.664887936,0.0
202004하순,무,다발무,중,8톤트럭,0.0,7200000.0,4071755.4842443042,0.0
202005상순,무,다발무,중,8톤트럭,0.0,7200000.0,3031466.2593723917,0.0
202005중순,무,다발무,중,8톤트럭,0.0,0.0,3255249.329758712,0.0
202005하순,무,다발무,중,8톤트럭,0.0,0.0,3406434.52123188,0.0
202006상순,무,다발무,중,8톤트럭,0.0,0.0,3067480.3157269764,0.0
202006중순,무,다발무,중,8톤트럭,0.0,0.0,3083697.6592728803,0.0
202006하순,무,다발무,중,8톤트럭,0.0,0.0,3589694.3510961677,0.0
202007상순,무,다발무,중,8톤트럭,0.0,0.0,3035225.411295488,0.0
202007중순,무,다발무,중,8톤트럭,0.0,0.0,3602246.276552448,0.0
202007하순,무,다발무,중,8톤트럭,0.0,0.0,3545332.978800544,0.0
202008상순,무,다발무,중,8톤트럭,0.0,0.0,4614382.433668801,0.0
202008중순,무,다발무,중,8톤트럭,0.0,0.0,4957553.404026432,0.0
202008하순,무,다발무,중,8톤트럭,0.0,0.0,5861877.578232423,0.0
202009상순,무,다발무,중,8톤트럭,0.0,0.0,8870059.67687152,0.0
202009중순,무,다발무,중,8톤트럭,0.0,0.0,10663234.51204504,0.0
202009하순,무,다발무,중,8톤트럭,0.0,0.0,9410285.32517104,0.0
202010상순,무,다발무,중,8톤트럭,0.0,0.0,6491803.449064287,0.0
202010중순,무,다발무,중,8톤트럭,0.0,0.0,5104289.781400376,0.0
202010하순,무,다발무,중,8톤트럭,0.0,0.0,3962296.3625520077,0.0
202011상순,무,다발무,중,8톤트럭,5502244.32592592,6986666.4,3785187.251544096,0.0
202011중순,무,다발무,중,8톤트럭,6245855.666666657,8056296.1777777765,4149072.56752796,0.0
202011하순,무,다발무,중,8톤트럭,5589781.311111104,7300000.0,4020352.445315856,0.0
202012상순,무,다발무,중,8톤트럭,5287788.837037024,6400000.0,2901607.4354167683,0.0
202012중순,무,다발무,중,8톤트럭,6607943.977777776,6400000.0,2464883.757878136,0.0
202012하순,무,다발무,중,8톤트럭,4841968.279365072,6400000.0,2697887.885738232,0.0
202101상순,무,다발무,중,8톤트럭,0.0,0.0,2233099.807272488,0.0
202101중순,무,다발무,중,8톤트럭,0.0,0.0,2510028.378942664,0.0
202101하순,무,다발무,중,8톤트럭,0.0,0.0,2749968.619097392,0.0
202102상순,무,다발무,중,8톤트럭,0.0,0.0,2636699.797843664,0.0
202102중순,무,다발무,중,8톤트럭,0.0,0.0,2267004.239284032,0.0
202102하순,무,다발무,중,8톤트럭,0.0,0.0,2656797.7108626077,0.0
202103상순,무,다발무,중,8톤트럭,0.0,0.0,2058856.5299892721,0.0
202103중순,무,다발무,중,8톤트럭,0.0,0.0,1762797.56859516,0.0
202103하순,무,다발무,중,8톤트럭,0.0,0.0,1763597.2831226878,0.0
202104상순,무,다발무,중,8톤트럭,0.0,0.0,1718730.161330616,0.0
202104중순,무,다발무,중,8톤트럭,0.0,0.0,3386575.483629208,0.0
202104하순,무,다발무,중,8톤트럭,0.0,0.0,3724608.7808834957,0.0
202105상순,무,다발무,중,8톤트럭,0.0,0.0,3318849.2063492,0.0
202105중순,무,다발무,중,8톤트럭,0.0,0.0,3406510.169561448,0.0
202105하순,무,다발무,중,8톤트럭,0.0,0.0,2433202.120822616,0.0
202106상순,무,다발무,중,8톤트럭,0.0,0.0,3744841.086550088,0.0
202106중순,무,다발무,중,8톤트럭,0.0,0.0,2988707.011463608,0.0
202106하순,무,다발무,중,8톤트럭,0.0,0.0,3205820.3228686564,0.0
202107상순,무,다발무,중,8톤트럭,0.0,0.0,4758335.153500784,0.0
202107중순,무,다발무,중,8톤트럭,0.0,0.0,3048810.9161793357,0.0
202107하순,무,다발무,중,8톤트럭,0.0,0.0,5045433.962264144,0.0
202108상순,무,다발무,중,8톤트럭,0.0,0.0,4282367.837923392,0.0
202108중순,무,다발무,중,8톤트럭,0.0,0.0,4083914.20911528,0.0
202108하순,무,다발무,중,8톤트럭,0.0,0.0,4317215.428033863,0.0
202109상순,무,다발무,중,8톤트럭,0.0,0.0,5349707.52994336,0.0
202109중순,무,다발무,중,8톤트럭,0.0,0.0,7183830.732582104,0.0
202109하순,무,다발무,중,8톤트럭,0.0,0.0,5042983.176036104,0.0
202110상순,무,다발무,중,8톤트럭,0.0,0.0,3978107.875305832,0.0
202110중순,무,다발무,중,8톤트럭,0.0,0.0,3275647.46139652,0.0
202110하순,무,다발무,중,8톤트럭,0.0,0.0,3381890.8375992402,0.0
202111상순,무,다발무,중,8톤트럭,0.0,0.0,3595617.3582662717,0.0
202111중순,무,다발무,중,8톤트럭,0.0,0.0,4611870.223915417,0.0
202111하순,무,다발무,중,8톤트럭,0.0,0.0,3071443.228957752,0.0
202112상순,무,다발무,중,8톤트럭,0.0,0.0,2665327.986091264,0.0
202112중순,무,다발무,중,8톤트럭,0.0,0.0,2101735.1429705042,0.0
202112하순,무,다발무,중,8톤트럭,0.0,0.0,1893891.378876928,0.0
201801상순,무,열무,하,1.5키로단,1494.00529100529,2188.85714285714,0.0,0.0
201801중순,무,열무,하,1.5키로단,1774.31944444444,2042.66666666666,0.0,0.0
201801하순,무,열무,하,1.5키로단,1674.45925925925,2034.77777777777,0.0,0.0
201802상순,무,열무,하,1.5키로단,1397.59259259259,1742.33333333333,0.0,0.0
201802중순,무,열무,하,1.5키로단,1208.57605820105,1408.83333333333,0.0,0.0
201802하순,무,열무,하,1.5키로단,942.992063492063,1030.71428571428,0.0,0.0
201803상순,무,열무,하,1.5키로단,1011.87962962962,798.0,0.0,0.0
201803중순,무,열무,하,1.5키로단,1165.22685185185,854.25,0.0,0.0
201803하순,무,열무,하,1.5키로단,1152.49629629629,1813.5,0.0,0.0
201804상순,무,열무,하,1.5키로단,1119.84259259259,890.125,0.0,0.0
201804중순,무,열무,하,1.5키로단,1240.67592592592,1593.77777777777,0.0,0.0
201804하순,무,열무,하,1.5키로단,1091.55555555555,1538.625,0.0,0.0
201805상순,무,열무,하,1.5키로단,779.166666666666,923.444444444444,0.0,0.0
201805중순,무,열무,하,1.5키로단,723.712962962963,639.75,0.0,0.0
201805하순,무,열무,하,1.5키로단,723.266666666666,1012.0,0.0,0.0
201806상순,무,열무,하,1.5키로단,726.851851851851,700.25,0.0,0.0
201806중순,무,열무,하,1.5키로단,828.777777777777,443.444444444444,0.0,0.0
201806하순,무,열무,하,1.5키로단,802.708333333333,657.222222222222,0.0,0.0
201807상순,무,열무,하,1.5키로단,812.856481481481,944.625,0.0,0.0
201807중순,무,열무,하,1.5키로단,1232.98611111111,1669.66666666666,0.0,0.0
201807하순,무,열무,하,1.5키로단,1100.11851851851,1299.11111111111,0.0,0.0
201808상순,무,열무,하,1.5키로단,1354.05423280423,1586.25,0.0,0.0
201808중순,무,열무,하,1.5키로단,1172.7037037037,2258.125,0.0,0.0
201808하순,무,열무,하,1.5키로단,1231.67407407407,1542.2,0.0,0.0
201809상순,무,열무,하,1.5키로단,1276.06944444444,2203.875,0.0,0.0
201809중순,무,열무,하,1.5키로단,866.097883597883,1013.11111111111,0.0,0.0
201809하순,무,열무,하,1.5키로단,510.083333333333,595.8,0.0,0.0
201810상순,무,열무,하,1.5키로단,669.730555555555,468.111111111111,0.0,0.0
201810중순,무,열무,하,1.5키로단,934.25,525.111111111111,0.0,0.0
201810하순,무,열무,하,1.5키로단,1079.41111111111,965.111111111111,0.0,0.0
201811상순,무,열무,하,1.5키로단,1159.15277777777,1306.44444444444,0.0,0.0
201811중순,무,열무,하,1.5키로단,1224.71296296296,786.125,0.0,0.0
201811하순,무,열무,하,1.5키로단,1193.30555555555,741.888888888888,0.0,0.0
201812상순,무,열무,하,1.5키로단,1015.06944444444,798.625,0.0,0.0
201812중순,무,열무,하,1.5키로단,1234.9537037037,658.222222222222,0.0,0.0
201812하순,무,열무,하,1.5키로단,1557.92592592592,638.222222222222,0.0,0.0
201901상순,무,열무,하,1.5키로단,1481.291005291,960.0,0.0,0.0
201901중순,무,열무,하,1.5키로단,1699.0,733.875,0.0,0.0
201901하순,무,열무,하,1.5키로단,1509.51851851851,861.3,0.0,0.0
201902상순,무,열무,하,1.5키로단,1427.87037037037,1030.4,0.0,0.0
201902중순,무,열무,하,1.5키로단,1193.94907407407,499.444444444444,0.0,0.0
201902하순,무,열무,하,1.5키로단,970.13492063492,859.285714285714,0.0,0.0
201903상순,무,열무,하,1.5키로단,997.712962962962,746.125,0.0,0.0
201903중순,무,열무,하,1.5키로단,1165.22685185185,1010.44444444444,0.0,0.0
201903하순,무,열무,하,1.5키로단,1347.51481481481,1252.88888888888,0.0,0.0
201904상순,무,열무,하,1.5키로단,840.513888888889,1361.22222222222,0.0,0.0
201904중순,무,열무,하,1.5키로단,1293.23148148148,820.0,0.0,0.0
201904하순,무,열무,하,1.5키로단,1317.47222222222,385.625,0.0,0.0
201905상순,무,열무,하,1.5키로단,883.055555555556,694.111111111111,0.0,0.0
201905중순,무,열무,하,1.5키로단,737.777777777777,570.0,0.0,0.0
201905하순,무,열무,하,1.5키로단,899.666666666666,827.3,0.0,0.0
201906상순,무,열무,하,1.5키로단,672.046296296296,985.0,0.0,0.0
201906중순,무,열무,하,1.5키로단,735.277777777777,874.666666666666,0.0,0.0
201906하순,무,열무,하,1.5키로단,783.407407407407,1077.25,0.0,0.0
201907상순,무,열무,하,1.5키로단,912.027777777777,829.333333333333,0.0,0.0
201907중순,무,열무,하,1.5키로단,1443.68981481481,687.888888888888,0.0,0.0
201907하순,무,열무,하,1.5키로단,1130.63703703703,1259.44444444444,0.0,0.0
201908상순,무,열무,하,1.5키로단,1477.95238095238,2433.25,0.0,0.0
201908중순,무,열무,하,1.5키로단,1172.7037037037,1912.25,0.0,0.0
201908하순,무,열무,하,1.5키로단,1314.94074074074,1131.2,0.0,0.0
201909상순,무,열무,하,1.5키로단,1536.19907407407,1312.625,0.0,0.0
201909중순,무,열무,하,1.5키로단,846.277777777777,1680.42857142857,0.0,0.0
201909하순,무,열무,하,1.5키로단,559.535185185185,1381.625,0.0,0.0
201910상순,무,열무,하,1.5키로단,676.212037037037,2352.0,0.0,0.0
201910중순,무,열무,하,1.5키로단,886.907407407407,3152.125,0.0,0.0
201910하순,무,열무,하,1.5키로단,1130.44814814814,1140.7,0.0,0.0
201911상순,무,열무,하,1.5키로단,1252.44907407407,999.0,0.0,0.0
201911중순,무,열무,하,1.5키로단,1224.71296296296,870.333333333333,0.0,0.0
201911하순,무,열무,하,1.5키로단,1200.72685185185,441.888888888888,0.0,0.0
201912상순,무,열무,하,1.5키로단,1088.24074074074,653.625,0.0,0.0
201912중순,무,열무,하,1.5키로단,1234.9537037037,871.111111111111,0.0,0.0
201912하순,무,열무,하,1.5키로단,1542.81851851851,1122.66666666666,0.0,0.0
202001상순,무,열무,하,1.5키로단,1551.43386243386,1736.28571428571,0.0,0.0
202001중순,무,열무,하,1.5키로단,1699.0,1452.875,0.0,0.0
202001하순,무,열무,하,1.5키로단,1525.39629629629,1394.875,0.0,0.0
202002상순,무,열무,하,1.5키로단,1475.74444444444,1034.375,0.0,0.0
202002중순,무,열무,하,1.5키로단,1193.94907407407,1134.33333333333,0.0,0.0
202002하순,무,열무,하,1.5키로단,973.61111111111,1215.25,0.0,0.0
202003상순,무,열무,하,1.5키로단,997.712962962962,1426.75,0.0,0.0
202003중순,무,열무,하,1.5키로단,1160.30092592592,1586.66666666666,0.0,0.0
202003하순,무,열무,하,1.5키로단,1401.66296296296,1466.11111111111,0.0,0.0
202004상순,무,열무,하,1.5키로단,1028.00462962962,1168.66666666666,0.0,0.0
202004중순,무,열무,하,1.5키로단,1260.85648148148,922.0,0.0,0.0
202004하순,무,열무,하,1.5키로단,1317.47222222222,1026.22222222222,0.0,0.0
202005상순,무,열무,하,1.5키로단,833.685185185185,926.0,0.0,0.0
202005중순,무,열무,하,1.5키로단,717.212962962962,736.666666666666,0.0,0.0
202005하순,무,열무,하,1.5키로단,935.803703703703,1114.77777777777,0.0,0.0
202006상순,무,열무,하,1.5키로단,767.861111111111,1306.22222222222,0.0,0.0
202006중순,무,열무,하,1.5키로단,786.907407407407,1387.77777777777,0.0,0.0
202006하순,무,열무,하,1.5키로단,849.61574074074,1213.875,0.0,0.0
202007상순,무,열무,하,1.5키로단,815.027777777777,982.888888888888,0.0,0.0
202007중순,무,열무,하,1.5키로단,1335.77777777777,662.0,0.0,0.0
202007하순,무,열무,하,1.5키로단,1261.51851851851,654.2,0.0,0.0
202008상순,무,열무,하,1.5키로단,1846.41666666666,1625.0,0.0,0.0
202008중순,무,열무,하,1.5키로단,1465.97222222222,2772.33333333333,0.0,0.0
202008하순,무,열무,하,1.5키로단,1340.6,2331.88888888888,0.0,0.0
202009상순,무,열무,하,1.5키로단,1588.46296296296,2019.22222222222,0.0,0.0
202009중순,무,열무,하,1.5키로단,1079.44444444444,2646.625,0.0,0.0
202009하순,무,열무,하,1.5키로단,662.880423280423,1668.0,0.0,0.0
202010상순,무,열무,하,1.5키로단,676.212037037037,879.666666666666,0.0,0.0
202010중순,무,열무,하,1.5키로단,886.907407407407,876.125,0.0,0.0
202010하순,무,열무,하,1.5키로단,1084.71481481481,695.0,0.0,0.0
202011상순,무,열무,하,1.5키로단,1229.59259259259,515.625,0.0,0.0
202011중순,무,열무,하,1.5키로단,1178.86111111111,736.666666666666,0.0,0.0
202011하순,무,열무,하,1.5키로단,1200.72685185185,487.75,0.0,0.0
202012상순,무,열무,하,1.5키로단,1088.24074074074,575.333333333333,0.0,0.0
202012중순,무,열무,하,1.5키로단,1281.13888888888,882.625,0.0,0.0
202012하순,무,열무,하,1.5키로단,1458.18888888888,526.7,0.0,0.0
202101상순,무,열무,하,1.5키로단,1628.38095238095,1260.33333333333,0.0,0.0
202101중순,무,열무,하,1.5키로단,1494.3287037037,1570.55555555555,0.0,0.0
202101하순,무,열무,하,1.5키로단,1312.09537037037,2503.11111111111,0.0,0.0
202102상순,무,열무,하,1.5키로단,1239.75833333333,2664.11111111111,0.0,0.0
202102중순,무,열무,하,1.5키로단,1102.44907407407,1822.28571428571,0.0,0.0
202102하순,무,열무,하,1.5키로단,976.095238095238,663.0,0.0,0.0
202103상순,무,열무,하,1.5키로단,1161.77777777777,787.777777777777,0.0,0.0
202103중순,무,열무,하,1.5키로단,1341.0787037037,1064.0,0.0,0.0
202103하순,무,열무,하,1.5키로단,1510.83333333333,1328.33333333333,0.0,0.0
202104상순,무,열무,하,1.5키로단,1140.00462962962,1288.55555555555,0.0,0.0
202104중순,무,열무,하,1.5키로단,1079.81481481481,1264.75,0.0,0.0
202104하순,무,열무,하,1.5키로단,1108.6574074074,1107.66666666666,0.0,0.0
202105상순,무,열무,하,1.5키로단,847.851851851852,1138.5,0.0,0.0
202105중순,무,열무,하,1.5키로단,657.99074074074,1053.88888888888,0.0,0.0
202105하순,무,열무,하,1.5키로단,935.803703703703,1010.44444444444,0.0,0.0
202106상순,무,열무,하,1.5키로단,807.972222222222,1289.0,0.0,0.0
202106중순,무,열무,하,1.5키로단,790.722222222222,1394.75,0.0,0.0
202106하순,무,열무,하,1.5키로단,982.782407407407,1532.11111111111,0.0,0.0
