YYYYMMSOON,지역 이름,주산지 품목명,주산지 품종명,순 평균상대습도,순 평균기온,순 평균풍속,순 최고기온,순 최저상대습도,순 최저기온,순 강수량,순 누적 일조시간,특보 코드,특보 명,특보 발효 순통계 개수
202008하순,BU,무,가을,0.696969696969697,0.9285714285714284,0.2857142857142857,0.9,0.449438202247191,0.9215686274509804,0.0483221476510067,0.4732824427480915,H3,폭염경보,0.9090909090909092
202008하순,BX,무,가을,0.696969696969697,0.9285714285714284,0.2857142857142857,0.9,0.449438202247191,0.9215686274509804,0.0483221476510067,0.4732824427480915,H3,폭염경보,0.9090909090909092
202008하순,N,무,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.8823529411764706,0.1288590604026845,0.0,H2,폭염주의보,0.9090909090909092
202008하순,N,무,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.8823529411764706,0.1288590604026845,0.0,T2,태풍주의보,0.1818181818181818
202008하순,F,무,가을,0.888888888888889,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.6179775280898876,0.8823529411764706,0.0550335570469798,0.0,R2,호우주의보,0.0909090909090909
202008하순,F,무,가을,0.888888888888889,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.6179775280898876,0.8823529411764706,0.0550335570469798,0.0,H2,폭염주의보,0.7272727272727273
202008하순,B,무,가을,0.8585858585858587,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8627450980392157,0.061744966442953,0.0,T2,태풍주의보,0.4545454545454546
202008하순,B,무,가을,0.8585858585858587,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8627450980392157,0.061744966442953,0.0,R2,호우주의보,0.0909090909090909
202008하순,B,무,가을,0.8585858585858587,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8627450980392157,0.061744966442953,0.0,H2,폭염주의보,0.9090909090909092
202008하순,AG,무,가을,0.8282828282828284,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8823529411764706,0.0644295302013422,0.4961832061068702,T2,태풍주의보,0.4545454545454546
202008하순,AG,무,가을,0.8282828282828284,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8823529411764706,0.0644295302013422,0.4961832061068702,R2,호우주의보,0.0909090909090909
202008하순,AG,무,가을,0.8282828282828284,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8823529411764706,0.0644295302013422,0.4961832061068702,H2,폭염주의보,0.8181818181818182
202008하순,BV,무,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.875,0.5393258426966292,0.8823529411764706,0.0939597315436241,0.0,T2,태풍주의보,0.4545454545454546
202008하순,BV,무,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.875,0.5393258426966292,0.8823529411764706,0.0939597315436241,0.0,R2,호우주의보,0.0909090909090909
202008하순,BV,무,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.875,0.5393258426966292,0.8823529411764706,0.0939597315436241,0.0,H2,폭염주의보,0.9090909090909092
202008하순,AG,무,봄,0.8282828282828284,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8823529411764706,0.0644295302013422,0.4961832061068702,T2,태풍주의보,0.4545454545454546
202008하순,AG,무,봄,0.8282828282828284,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8823529411764706,0.0644295302013422,0.4961832061068702,R2,호우주의보,0.0909090909090909
202008하순,AG,무,봄,0.8282828282828284,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8823529411764706,0.0644295302013422,0.4961832061068702,H2,폭염주의보,0.8181818181818182
202008하순,Q,무,봄,0.8484848484848485,0.8571428571428571,0.1428571428571428,0.8250000000000001,0.5730337078651685,0.8627450980392157,0.0630872483221476,0.0,H2,폭염주의보,0.7272727272727273
202008하순,M,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8823529411764706,0.1127516778523489,0.0,T2,태풍주의보,0.4545454545454546
202008하순,M,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8823529411764706,0.1127516778523489,0.0,R2,호우주의보,0.0909090909090909
202008하순,M,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8823529411764706,0.1127516778523489,0.0,H2,폭염주의보,0.9090909090909092
202008하순,BS,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8250000000000001,0.6067415730337078,0.9411764705882352,0.0939597315436241,0.465648854961832,T2,태풍주의보,0.1818181818181818
202008하순,BS,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8250000000000001,0.6067415730337078,0.9411764705882352,0.0939597315436241,0.465648854961832,H2,폭염주의보,0.9090909090909092
202008하순,BN,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8250000000000001,0.6067415730337078,0.9411764705882352,0.0939597315436241,0.465648854961832,T2,태풍주의보,0.1818181818181818
202008하순,BN,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8250000000000001,0.6067415730337078,0.9411764705882352,0.0939597315436241,0.465648854961832,H2,폭염주의보,0.9090909090909092
202008하순,BR,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8250000000000001,0.6067415730337078,0.9411764705882352,0.0939597315436241,0.465648854961832,T2,태풍주의보,0.1818181818181818
202008하순,BR,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8250000000000001,0.6067415730337078,0.9411764705882352,0.0939597315436241,0.465648854961832,H2,폭염주의보,0.9090909090909092
202008하순,BQ,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8250000000000001,0.6067415730337078,0.9411764705882352,0.0939597315436241,0.465648854961832,T2,태풍주의보,0.1818181818181818
202008하순,BQ,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8250000000000001,0.6067415730337078,0.9411764705882352,0.0939597315436241,0.465648854961832,H2,폭염주의보,0.9090909090909092
202008하순,BU,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8250000000000001,0.6067415730337078,0.9411764705882352,0.0939597315436241,0.465648854961832,T2,태풍주의보,0.1818181818181818
202008하순,BU,무,봄,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8250000000000001,0.6067415730337078,0.9411764705882352,0.0939597315436241,0.465648854961832,H2,폭염주의보,0.9090909090909092
202008하순,AU,무,고랭지,0.8181818181818182,0.8571428571428571,0.1428571428571428,0.8250000000000001,0.5056179775280899,0.8235294117647058,0.0885906040268456,0.0,T2,태풍주의보,0.0909090909090909
202008하순,AU,무,고랭지,0.8181818181818182,0.8571428571428571,0.1428571428571428,0.8250000000000001,0.5056179775280899,0.8235294117647058,0.0885906040268456,0.0,R2,호우주의보,0.3636363636363636
202008하순,AQ,무,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.9019607843137256,0.0442953020134228,0.5801526717557252,T2,태풍주의보,0.4545454545454546
202008하순,AQ,무,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.9019607843137256,0.0442953020134228,0.5801526717557252,R2,호우주의보,0.0909090909090909
202008하순,AQ,무,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.9019607843137256,0.0442953020134228,0.5801526717557252,H2,폭염주의보,0.9090909090909092
202008하순,Z,무,가을,0.8282828282828284,0.9047619047619048,0.2857142857142857,0.8500000000000001,0.6292134831460674,0.8823529411764706,0.0966442953020134,0.4961832061068702,T2,태풍주의보,0.4545454545454546
202008하순,M,무,가을,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8823529411764706,0.1127516778523489,0.0,T2,태풍주의보,0.4545454545454546
202008하순,M,무,가을,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8823529411764706,0.1127516778523489,0.0,R2,호우주의보,0.0909090909090909
202008하순,O,배,-,0.8787878787878789,0.8809523809523809,0.0,0.8250000000000001,0.5617977528089888,0.8823529411764706,0.2080536912751677,0.4351145038167939,R2,호우주의보,0.2727272727272727
202008하순,O,배,-,0.8787878787878789,0.8809523809523809,0.0,0.8250000000000001,0.5617977528089888,0.8823529411764706,0.2080536912751677,0.4351145038167939,T2,태풍주의보,0.1818181818181818
202008하순,CC,배,-,0.8383838383838385,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5730337078651685,0.9019607843137256,0.0348993288590604,0.564885496183206,H2,폭염주의보,0.9090909090909092
202008하순,CC,배,-,0.8383838383838385,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5730337078651685,0.9019607843137256,0.0348993288590604,0.564885496183206,T2,태풍주의보,0.1818181818181818
202008하순,CB,배,-,0.8383838383838385,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.9019607843137256,0.1503355704697986,0.0,H2,폭염주의보,0.9090909090909092
202008하순,CB,배,-,0.8383838383838385,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.9019607843137256,0.1503355704697986,0.0,R2,호우주의보,0.0909090909090909
202008하순,BY,배,-,0.8686868686868687,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8627450980392157,0.1302013422818791,0.4503816793893129,T2,태풍주의보,0.1818181818181818
202008하순,BB,배,-,0.8181818181818182,0.9047619047619048,0.2857142857142857,0.875,0.5056179775280899,0.8823529411764706,0.1221476510067114,0.0,H2,폭염주의보,0.9090909090909092
202008하순,BB,배,-,0.8181818181818182,0.9047619047619048,0.2857142857142857,0.875,0.5056179775280899,0.8823529411764706,0.1221476510067114,0.0,R2,호우주의보,0.0909090909090909
202008하순,BB,배,-,0.8181818181818182,0.9047619047619048,0.2857142857142857,0.875,0.5056179775280899,0.8823529411764706,0.1221476510067114,0.0,T2,태풍주의보,0.1818181818181818
202008하순,CE,배,-,0.7676767676767677,0.9285714285714284,0.1428571428571428,0.8500000000000001,0.5056179775280899,0.9215686274509804,0.0778523489932885,0.5572519083969465,H2,폭염주의보,0.9090909090909092
202008하순,BZ,배,-,0.0,0.8809523809523809,0.1428571428571428,0.875,0.0,0.8823529411764706,0.1181208053691275,0.0,T2,태풍주의보,0.4545454545454546
202008하순,BZ,배,-,0.0,0.8809523809523809,0.1428571428571428,0.875,0.0,0.8823529411764706,0.1181208053691275,0.0,R2,호우주의보,0.0909090909090909
202008하순,CF,배,-,0.8585858585858587,0.8809523809523809,0.1428571428571428,0.875,0.5617977528089888,0.8431372549019608,0.1704697986577181,0.0,R2,호우주의보,0.1818181818181818
202008하순,CF,배,-,0.8585858585858587,0.8809523809523809,0.1428571428571428,0.875,0.5617977528089888,0.8431372549019608,0.1704697986577181,0.0,T2,태풍주의보,0.4545454545454546
202008하순,AS,배,-,0.8080808080808082,0.8809523809523809,0.1428571428571428,0.9,0.4382022471910112,0.8627450980392157,0.0496644295302013,0.3282442748091603,H2,폭염주의보,0.7272727272727273
202008하순,BJ,배,-,0.888888888888889,0.8095238095238094,0.1428571428571428,0.775,0.6292134831460674,0.8431372549019608,0.0536912751677852,0.4351145038167939,H2,폭염주의보,0.7272727272727273
202008하순,BM,배,-,0.8787878787878789,0.8333333333333333,0.1428571428571428,0.8,0.6853932584269663,0.8431372549019608,0.097986577181208,0.4122137404580152,H2,폭염주의보,0.7272727272727273
202008하순,Q,배,-,0.8484848484848485,0.8571428571428571,0.1428571428571428,0.8250000000000001,0.5730337078651685,0.8627450980392157,0.0630872483221476,0.0,H2,폭염주의보,0.7272727272727273
202008하순,BK,배,-,0.9292929292929294,0.8333333333333333,0.1428571428571428,0.875,0.4606741573033708,0.8235294117647058,0.1100671140939597,0.0,H2,폭염주의보,0.7272727272727273
202008하순,BL,배,-,0.9494949494949496,0.8571428571428571,0.1428571428571428,0.875,0.5955056179775281,0.8235294117647058,0.0912751677852349,0.0,H2,폭염주의보,0.8181818181818182
202008하순,BY,배,-,0.8686868686868687,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8627450980392157,0.1302013422818791,0.4503816793893129,H2,폭염주의보,0.9090909090909092
202008하순,BY,배,-,0.8686868686868687,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8627450980392157,0.1302013422818791,0.4503816793893129,R2,호우주의보,0.2727272727272727
202008하순,CG,배,-,0.8080808080808082,0.8809523809523809,0.1428571428571428,0.875,0.4719101123595505,0.8431372549019608,0.2483221476510066,0.0,T2,태풍주의보,0.4545454545454546
202008하순,P,배,-,0.8282828282828284,0.8809523809523809,0.1428571428571428,0.875,0.4831460674157303,0.8627450980392157,0.2375838926174496,0.0,H2,폭염주의보,0.9090909090909092
202008하순,P,배,-,0.8282828282828284,0.8809523809523809,0.1428571428571428,0.875,0.4831460674157303,0.8627450980392157,0.2375838926174496,0.0,R2,호우주의보,0.3636363636363636
202008하순,P,배,-,0.8282828282828284,0.8809523809523809,0.1428571428571428,0.875,0.4831460674157303,0.8627450980392157,0.2375838926174496,0.0,T2,태풍주의보,0.1818181818181818
202008하순,BZ,배,-,0.0,0.8809523809523809,0.1428571428571428,0.875,0.0,0.8823529411764706,0.1181208053691275,0.0,H2,폭염주의보,0.2727272727272727
202008하순,BZ,배,-,0.0,0.8809523809523809,0.1428571428571428,0.875,0.0,0.8823529411764706,0.1181208053691275,0.0,H3,폭염경보,0.2727272727272727
202008하순,CA,배,-,0.8585858585858587,0.8809523809523809,0.1428571428571428,0.8250000000000001,0.6292134831460674,0.9019607843137256,0.1906040268456375,0.366412213740458,T2,태풍주의보,0.4545454545454546
202008하순,BX,배,-,0.8585858585858587,0.8809523809523809,0.2857142857142857,0.8250000000000001,0.651685393258427,0.9019607843137256,0.0805369127516778,0.5419847328244275,H2,폭염주의보,0.9090909090909092
202008하순,BR,배,-,0.8585858585858587,0.8809523809523809,0.2857142857142857,0.8250000000000001,0.651685393258427,0.9019607843137256,0.0805369127516778,0.5419847328244275,H2,폭염주의보,0.9090909090909092
202008하순,BU,배,-,0.8585858585858587,0.8809523809523809,0.2857142857142857,0.8250000000000001,0.651685393258427,0.9019607843137256,0.0805369127516778,0.5419847328244275,H2,폭염주의보,0.9090909090909092
202008하순,BN,배,-,0.8585858585858587,0.8809523809523809,0.2857142857142857,0.8250000000000001,0.651685393258427,0.9019607843137256,0.0805369127516778,0.5419847328244275,H2,폭염주의보,0.9090909090909092
202008하순,CH,배,-,0.8585858585858587,0.8809523809523809,0.2857142857142857,0.8250000000000001,0.651685393258427,0.9019607843137256,0.0805369127516778,0.5419847328244275,H2,폭염주의보,0.9090909090909092
202008하순,M,배,-,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8823529411764706,0.1127516778523489,0.0,H2,폭염주의보,0.9090909090909092
202008하순,M,배,-,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8823529411764706,0.1127516778523489,0.0,R2,호우주의보,0.0909090909090909
202008하순,M,배,-,0.8686868686868687,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8823529411764706,0.1127516778523489,0.0,T2,태풍주의보,0.4545454545454546
202008하순,CG,배,-,0.8080808080808082,0.8809523809523809,0.1428571428571428,0.875,0.4719101123595505,0.8431372549019608,0.2483221476510066,0.0,H2,폭염주의보,0.8181818181818182
202008하순,CG,배,-,0.8080808080808082,0.8809523809523809,0.1428571428571428,0.875,0.4719101123595505,0.8431372549019608,0.2483221476510066,0.0,R2,호우주의보,0.2727272727272727
202008하순,N,배,-,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.8823529411764706,0.1288590604026845,0.0,T2,태풍주의보,0.1818181818181818
202008하순,CD,배,-,0.8686868686868687,0.8809523809523809,0.1428571428571428,0.8250000000000001,0.6179775280898876,0.8823529411764706,0.2550335570469798,0.3358778625954198,H2,폭염주의보,0.9090909090909092
202008하순,CD,배,-,0.8686868686868687,0.8809523809523809,0.1428571428571428,0.8250000000000001,0.6179775280898876,0.8823529411764706,0.2550335570469798,0.3358778625954198,R2,호우주의보,0.0909090909090909
202008하순,CD,배,-,0.8686868686868687,0.8809523809523809,0.1428571428571428,0.8250000000000001,0.6179775280898876,0.8823529411764706,0.2550335570469798,0.3358778625954198,T2,태풍주의보,0.1818181818181818
202008하순,N,배,-,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.8823529411764706,0.1288590604026845,0.0,H2,폭염주의보,0.9090909090909092
202008하순,CB,배,-,0.8383838383838385,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.9019607843137256,0.1503355704697986,0.0,T2,태풍주의보,0.1818181818181818
202008하순,CA,배,-,0.8585858585858587,0.8809523809523809,0.1428571428571428,0.8250000000000001,0.6292134831460674,0.9019607843137256,0.1906040268456375,0.366412213740458,H2,폭염주의보,0.7272727272727273
202008하순,CA,배,-,0.8585858585858587,0.8809523809523809,0.1428571428571428,0.8250000000000001,0.6292134831460674,0.9019607843137256,0.1906040268456375,0.366412213740458,R2,호우주의보,0.0909090909090909
202008하순,CF,배,-,0.8585858585858587,0.8809523809523809,0.1428571428571428,0.875,0.5617977528089888,0.8431372549019608,0.1704697986577181,0.0,H2,폭염주의보,0.6363636363636364
202008하순,CF,배,-,0.8585858585858587,0.8809523809523809,0.1428571428571428,0.875,0.5617977528089888,0.8431372549019608,0.1704697986577181,0.0,H3,폭염경보,0.2727272727272727
202008하순,O,배,-,0.8787878787878789,0.8809523809523809,0.0,0.8250000000000001,0.5617977528089888,0.8823529411764706,0.2080536912751677,0.4351145038167939,H2,폭염주의보,0.8181818181818182
202008하순,CE,배,-,0.7676767676767677,0.9285714285714284,0.1428571428571428,0.8500000000000001,0.5056179775280899,0.9215686274509804,0.0778523489932885,0.5572519083969465,T2,태풍주의보,0.1818181818181818
202008하순,AV,배추,고랭지,0.8484848484848485,0.8571428571428571,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8431372549019608,0.0644295302013422,0.3893129770992366,R2,호우주의보,0.1818181818181818
202008하순,CS,배추,봄,0.797979797979798,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6404494382022472,0.9215686274509804,0.0644295302013422,0.5725190839694656,H2,폭염주의보,0.9090909090909092
202008하순,CR,배추,봄,0.797979797979798,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6404494382022472,0.9215686274509804,0.0644295302013422,0.5725190839694656,H2,폭염주의보,0.9090909090909092
202008하순,CQ,배추,봄,0.797979797979798,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6404494382022472,0.9215686274509804,0.0644295302013422,0.5725190839694656,H2,폭염주의보,0.9090909090909092
202008하순,CV,배추,봄,0.797979797979798,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6404494382022472,0.9215686274509804,0.0644295302013422,0.5725190839694656,H2,폭염주의보,0.9090909090909092
202008하순,CJ,배추,봄,0.797979797979798,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6404494382022472,0.9215686274509804,0.0644295302013422,0.5725190839694656,H2,폭염주의보,0.9090909090909092
202008하순,CI,배추,봄,0.797979797979798,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6404494382022472,0.9215686274509804,0.0644295302013422,0.5725190839694656,H2,폭염주의보,0.9090909090909092
202008하순,R,배추,고랭지,0.8686868686868687,0.7857142857142856,0.1428571428571428,0.775,0.4606741573033708,0.7647058823529411,0.0496644295302013,0.366412213740458,00,특보없음,0.0
202008하순,Z,배추,가을,0.8282828282828284,0.9047619047619048,0.2857142857142857,0.8500000000000001,0.6292134831460674,0.8823529411764706,0.0966442953020134,0.4961832061068702,H2,폭염주의보,0.9090909090909092
202008하순,Z,배추,가을,0.8282828282828284,0.9047619047619048,0.2857142857142857,0.8500000000000001,0.6292134831460674,0.8823529411764706,0.0966442953020134,0.4961832061068702,T2,태풍주의보,0.4545454545454546
202008하순,N,배추,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.8823529411764706,0.1288590604026845,0.0,H2,폭염주의보,0.9090909090909092
202008하순,N,배추,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5955056179775281,0.8823529411764706,0.1288590604026845,0.0,T2,태풍주의보,0.1818181818181818
202008하순,AA,배추,가을,0.8383838383838385,0.9047619047619048,0.2857142857142857,0.8500000000000001,0.6629213483146067,0.8627450980392157,0.1194630872483221,0.5343511450381679,H2,폭염주의보,0.9090909090909092
202008하순,AA,배추,가을,0.8383838383838385,0.9047619047619048,0.2857142857142857,0.8500000000000001,0.6629213483146067,0.8627450980392157,0.1194630872483221,0.5343511450381679,T2,태풍주의보,0.4545454545454546
202008하순,AR,배추,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.6067415730337078,0.8823529411764706,0.1060402684563758,0.0,H2,폭염주의보,0.9090909090909092
202008하순,AR,배추,가을,0.8484848484848485,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.6067415730337078,0.8823529411764706,0.1060402684563758,0.0,T2,태풍주의보,0.4545454545454546
202008하순,AM,배추,가을,0.8383838383838385,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6067415730337078,0.8823529411764706,0.0912751677852349,0.0,H2,폭염주의보,0.9090909090909092
202008하순,AM,배추,가을,0.8383838383838385,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6067415730337078,0.8823529411764706,0.0912751677852349,0.0,T2,태풍주의보,0.4545454545454546
202008하순,G,배추,봄,0.787878787878788,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5617977528089888,0.8823529411764706,0.1986577181208053,0.564885496183206,H2,폭염주의보,0.9090909090909092
202008하순,G,배추,봄,0.787878787878788,0.9047619047619048,0.1428571428571428,0.8500000000000001,0.5617977528089888,0.8823529411764706,0.1986577181208053,0.564885496183206,R2,호우주의보,0.1818181818181818
202008하순,CL,배추,봄,0.797979797979798,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6404494382022472,0.9215686274509804,0.0644295302013422,0.5725190839694656,H2,폭염주의보,0.9090909090909092
202008하순,CK,배추,봄,0.797979797979798,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6404494382022472,0.9215686274509804,0.0644295302013422,0.5725190839694656,H2,폭염주의보,0.9090909090909092
202008하순,CP,배추,가을,0.7373737373737375,0.9285714285714284,0.1428571428571428,0.9,0.4719101123595505,0.9019607843137256,0.1261744966442953,0.5114503816793893,R2,호우주의보,0.1818181818181818
202008하순,CO,배추,가을,0.8282828282828284,0.9285714285714284,0.1428571428571428,0.875,0.5168539325842696,0.9215686274509804,0.087248322147651,0.5877862595419847,H2,폭염주의보,0.9090909090909092
202008하순,CO,배추,가을,0.8282828282828284,0.9285714285714284,0.1428571428571428,0.875,0.5168539325842696,0.9215686274509804,0.087248322147651,0.5877862595419847,R2,호우주의보,0.0909090909090909
202008하순,CO,배추,가을,0.8282828282828284,0.9285714285714284,0.1428571428571428,0.875,0.5168539325842696,0.9215686274509804,0.087248322147651,0.5877862595419847,T2,태풍주의보,0.1818181818181818
202008하순,CN,배추,가을,0.8282828282828284,0.9285714285714284,0.1428571428571428,0.875,0.5168539325842696,0.9215686274509804,0.087248322147651,0.5877862595419847,H2,폭염주의보,0.9090909090909092
202008하순,CN,배추,가을,0.8282828282828284,0.9285714285714284,0.1428571428571428,0.875,0.5168539325842696,0.9215686274509804,0.087248322147651,0.5877862595419847,R2,호우주의보,0.0909090909090909
202008하순,CN,배추,가을,0.8282828282828284,0.9285714285714284,0.1428571428571428,0.875,0.5168539325842696,0.9215686274509804,0.087248322147651,0.5877862595419847,T2,태풍주의보,0.1818181818181818
202008하순,BX,배추,가을,0.8585858585858587,0.8809523809523809,0.2857142857142857,0.8250000000000001,0.651685393258427,0.9019607843137256,0.0805369127516778,0.5419847328244275,H2,폭염주의보,0.9090909090909092
202008하순,BR,배추,가을,0.8585858585858587,0.8809523809523809,0.2857142857142857,0.8250000000000001,0.651685393258427,0.9019607843137256,0.0805369127516778,0.5419847328244275,H2,폭염주의보,0.9090909090909092
202008하순,BU,배추,가을,0.8585858585858587,0.8809523809523809,0.2857142857142857,0.8250000000000001,0.651685393258427,0.9019607843137256,0.0805369127516778,0.5419847328244275,H2,폭염주의보,0.9090909090909092
202008하순,BN,배추,가을,0.8585858585858587,0.8809523809523809,0.2857142857142857,0.8250000000000001,0.651685393258427,0.9019607843137256,0.0805369127516778,0.5419847328244275,H2,폭염주의보,0.9090909090909092
202008하순,CH,배추,가을,0.8585858585858587,0.8809523809523809,0.2857142857142857,0.8250000000000001,0.651685393258427,0.9019607843137256,0.0805369127516778,0.5419847328244275,H2,폭염주의보,0.9090909090909092
202008하순,CT,배추,가을,0.8686868686868687,0.8571428571428571,0.0,0.8500000000000001,0.5393258426966292,0.8431372549019608,0.1812080536912751,0.0,H2,폭염주의보,0.9090909090909092
202008하순,CT,배추,가을,0.8686868686868687,0.8571428571428571,0.0,0.8500000000000001,0.5393258426966292,0.8431372549019608,0.1812080536912751,0.0,R2,호우주의보,0.2727272727272727
202008하순,CT,배추,가을,0.8686868686868687,0.8571428571428571,0.0,0.8500000000000001,0.5393258426966292,0.8431372549019608,0.1812080536912751,0.0,T2,태풍주의보,0.1818181818181818
202008하순,A,배추,가을,0.8080808080808082,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8823529411764706,0.1006711409395973,0.3740458015267175,H2,폭염주의보,0.9090909090909092
202008하순,A,배추,가을,0.8080808080808082,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8823529411764706,0.1006711409395973,0.3740458015267175,R2,호우주의보,0.1818181818181818
202008하순,A,배추,가을,0.8080808080808082,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.550561797752809,0.8823529411764706,0.1006711409395973,0.3740458015267175,T2,태풍주의보,0.0909090909090909
202008하순,CP,배추,가을,0.7373737373737375,0.9285714285714284,0.1428571428571428,0.9,0.4719101123595505,0.9019607843137256,0.1261744966442953,0.5114503816793893,H2,폭염주의보,0.9090909090909092
202008하순,AW,배추,가을,0.9090909090909092,0.9047619047619048,0.4285714285714285,0.8500000000000001,0.6179775280898876,0.9215686274509804,0.0281879194630872,0.0,T2,태풍주의보,0.4545454545454546
202008하순,AG,배추,겨울,0.8282828282828284,0.8809523809523809,0.1428571428571428,0.8500000000000001,0.5168539325842696,0.8823529411764706,0.0644295302013422,0.4961832061068702,T2,태풍주의보,0.4545454545454546
202008하순,AA,배추,겨울,0.8383838383838385,0.9047619047619048,0.2857142857142857,0.8500000000000001,0.6629213483146067,0.8627450980392157,0.1194630872483221,0.5343511450381679,H2,폭염주의보,0.9090909090909092
202008하순,AA,배추,겨울,0.8383838383838385,0.9047619047619048,0.2857142857142857,0.8500000000000001,0.6629213483146067,0.8627450980392157,0.1194630872483221,0.5343511450381679,T2,태풍주의보,0.4545454545454546
202008하순,AM,배추,겨울,0.8383838383838385,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6067415730337078,0.8823529411764706,0.0912751677852349,0.0,H2,폭염주의보,0.9090909090909092
202008하순,AM,배추,겨울,0.8383838383838385,0.9047619047619048,0.2857142857142857,0.8250000000000001,0.6067415730337078,0.8823529411764706,0.0912751677852349,0.0,T2,태풍주의보,0.4545454545454546
